,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_node2vec_all_normalize_without_transfer,97.65625,99.77064220183487,91.66666666666667,95.98540145985402,97.41379310344827,96.96969696969697,96.3963963963964,100.0,97.78947800651034
xgb_node2vec+_all_normalize_without_transfer,95.3125,98.85321100917432,100.00000000000001,95.98540145985402,97.41379310344827,100.0,93.69369369369369,98.61111111111111,97.6528144747411
xgb_homo_SAGEConv_all_normalize_without_transfer,97.65625,98.85321100917432,100.00000000000001,76.27737226277372,97.41379310344827,96.96969696969697,96.3963963963964,98.61111111111111,96.71690291720499
xgb_node2vec_all_normalize_without_transfer,97.65625,98.85321100917432,98.71794871794873,78.46715328467154,89.22413793103448,98.86363636363636,98.87387387387388,98.61111111111111,96.25491974293516
rf_homo_SAGEConv_all_normalize_without_transfer,95.3125,97.24770642201835,100.00000000000001,68.61313868613139,91.8103448275862,100.0,99.77477477477477,99.30555555555556,95.6550200901198
rf_homoGATConv_all_normalize_without_transfer,100.0,86.92660550458716,77.24358974358975,87.95620437956204,97.41379310344827,96.96969696969697,98.87387387387388,98.61111111111111,93.73658324613584
rf_node2vec+_all_normalize_without_transfer,100.0,99.77064220183487,77.24358974358975,76.27737226277372,97.41379310344827,93.18181818181819,70.04504504504504,94.44444444444444,91.93748019496861
xgb_homoGATConv_all_normalize_without_transfer,97.65625,98.85321100917432,77.24358974358975,78.46715328467154,61.637931034482754,95.07575757575758,96.3963963963964,100.0,91.1751862317211
lr_homoGATConv_all_normalize_without_transfer,89.453125,97.93577981651377,98.71794871794873,90.14598540145985,48.706896551724135,98.86363636363636,91.89189189189189,98.61111111111111,90.31532524611211
LogME,99.21875,98.85321100917432,86.85897435897436,98.17518248175182,91.8103448275862,58.333333333333336,97.74774774774775,65.97222222222221,86.82032778264619
Reg-H-Score,99.21875,98.85321100917432,86.85897435897436,98.17518248175182,91.8103448275862,58.333333333333336,96.3963963963964,65.97222222222221,86.69359191486679
rf_node2vec_all_normalize_without_transfer,99.21875,89.67889908256882,75.32051282051283,68.61313868613139,91.8103448275862,90.15151515151516,81.75675675675676,75.34722222222221,85.58220685953091
lr_node2vec+_all_normalize_without_transfer,98.4375,94.03669724770643,65.7051282051282,98.17518248175182,89.22413793103448,76.13636363636364,48.873873873873876,75.34722222222221,82.75514256881537
lr_homo_SAGEConv_all_normalize_without_transfer,67.578125,37.38532110091743,33.65384615384615,84.67153284671532,100.0,72.34848484848484,70.04504504504504,43.40277777777778,59.40214568397119
random,25.78125,41.284403669724774,28.205128205128208,38.68613138686131,28.448275862068964,27.272727272727273,32.432432432432435,29.86111111111111,31.987815899120807
