,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
xgb_homo_SAGEConv_all_normalize_without_transfer,97.65625,98.85321100917432,99.35897435897436,64.5985401459854,61.637931034482754,96.96969696969697,96.3963963963964,98.61111111111111,91.88682986331386
rf_homo_SAGEConv_all_normalize_without_transfer,95.3125,97.24770642201835,97.75641025641026,64.5985401459854,91.8103448275862,76.13636363636364,99.77477477477477,91.31944444444444,91.32922754354743
xgb_node2vec+_all_normalize_without_transfer,95.3125,98.85321100917432,70.1923076923077,64.5985401459854,61.637931034482754,100.0,93.69369369369369,98.61111111111111,89.41491761168699
xgb_node2vec_all_normalize_without_transfer,97.65625,98.85321100917432,97.75641025641026,64.5985401459854,61.637931034482754,98.86363636363636,98.87387387387388,75.34722222222221,87.83768388115124
xgb_homoGATConv_all_normalize_without_transfer,97.65625,98.85321100917432,77.24358974358975,64.5985401459854,61.637931034482754,95.07575757575758,96.3963963963964,75.34722222222221,85.69344460733946
LogME,98.4375,98.85321100917432,86.85897435897436,68.61313868613139,87.06896551724138,58.333333333333336,96.3963963963964,56.94444444444444,82.49946658188456
rf_node2vec+_all_normalize_without_transfer,98.4375,68.34862385321101,74.03846153846155,64.5985401459854,97.41379310344827,93.18181818181819,37.387387387387385,91.31944444444444,80.23954842493931
Reg-H-Score,98.4375,75.91743119266056,86.85897435897436,98.17518248175182,87.06896551724138,58.333333333333336,96.3963963963964,56.94444444444444,79.35298372673404
lr_node2vec_all_normalize_without_transfer,89.453125,80.27522935779817,77.24358974358975,64.5985401459854,16.379310344827584,95.07575757575758,96.3963963963964,96.18055555555556,79.1913130257617
lr_homoGATConv_all_normalize_without_transfer,21.09375,97.93577981651377,98.71794871794873,59.85401459854015,19.82758620689655,98.86363636363636,91.89189189189189,91.31944444444444,73.54987995339407
rf_homoGATConv_all_normalize_without_transfer,84.375,15.366972477064222,65.7051282051282,64.5985401459854,89.22413793103448,84.46969696969697,86.26126126126127,98.61111111111111,70.10924927112463
rf_node2vec_all_normalize_without_transfer,98.4375,27.293577981651378,45.833333333333336,68.61313868613139,89.22413793103448,90.15151515151516,81.75675675675676,75.34722222222221,69.38185755394647
lr_node2vec+_all_normalize_without_transfer,98.4375,94.03669724770643,65.7051282051282,64.5985401459854,48.706896551724135,26.515151515151516,48.873873873873876,36.80555555555556,63.835462711922446
lr_homo_SAGEConv_all_normalize_without_transfer,67.578125,15.366972477064222,26.282051282051285,59.85401459854015,19.82758620689655,72.34848484848484,32.432432432432435,4.166666666666666,32.55309542415703
random,25.78125,41.284403669724774,28.205128205128208,38.68613138686131,28.448275862068964,27.272727272727273,32.432432432432435,29.86111111111111,31.987815899120807
