,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_node2vec_all_normalize_without_transfer,0.8949343339587242,0.7811518324607329,0.7405,0.7938066465256798,0.8398849472674976,0.944954128440367,0.799,0.8342245989304813,0.8307663249696813
xgb_homo_SAGEConv_all_normalize_without_transfer,0.8949343339587242,0.7801047120418848,0.752,0.7854984894259819,0.8398849472674976,0.944954128440367,0.799,0.820855614973262,0.8283733310713476
xgb_node2vec+_all_normalize_without_transfer,0.8874296435272045,0.7801047120418848,0.752,0.7938066465256798,0.8398849472674976,0.9495412844036696,0.796,0.820855614973262,0.8279523817324581
xgb_node2vec_all_normalize_without_transfer,0.8949343339587242,0.7801047120418848,0.747,0.7862537764350453,0.8312559923298178,0.9461009174311926,0.803,0.820855614973262,0.827561924154777
xgb_homoGATConv_all_normalize_without_transfer,0.8949343339587242,0.7801047120418848,0.737,0.7862537764350453,0.8178331735378715,0.9426605504587156,0.799,0.8342245989304813,0.8270754930171216
rf_homo_SAGEConv_all_normalize_without_transfer,0.8874296435272045,0.7696335078534031,0.752,0.7832326283987915,0.8331735378715245,0.9495412844036696,0.808,0.8235294117647058,0.8258746677372631
rf_node2vec+_all_normalize_without_transfer,0.899624765478424,0.7811518324607329,0.737,0.7854984894259819,0.8398849472674976,0.9403669724770642,0.779,0.8101604278074866,0.8238447339123408
lr_homoGATConv_all_normalize_without_transfer,0.8771106941838649,0.774869109947644,0.747,0.790785498489426,0.8130393096836049,0.9461009174311926,0.793,0.820855614973262,0.8210358697061997
LogME,0.8977485928705441,0.7801047120418848,0.7395,0.7945619335347432,0.8331735378715245,0.9197247706422018,0.8,0.786096256684492,0.8187086743636364
Reg-H-Score,0.8977485928705441,0.7801047120418848,0.7395,0.7945619335347432,0.8331735378715245,0.9197247706422018,0.799,0.786096256684492,0.8186148898214797
rf_homoGATConv_all_normalize_without_transfer,0.899624765478424,0.7047120418848167,0.737,0.7900302114803626,0.8398849472674976,0.944954128440367,0.803,0.820855614973262,0.8121895856607219
lr_node2vec+_all_normalize_without_transfer,0.8958724202626641,0.7424083769633508,0.7335,0.7945619335347432,0.8312559923298178,0.9254587155963304,0.774,0.7914438502673797,0.8086921088255353
rf_node2vec_all_normalize_without_transfer,0.8977485928705441,0.7162303664921466,0.7365,0.7832326283987915,0.8331735378715245,0.9357798165137616,0.785,0.7914438502673797,0.8050758103260981
lr_homo_SAGEConv_all_normalize_without_transfer,0.8621013133208255,0.6712041884816754,0.723,0.7892749244712991,0.8523489932885906,0.9243119266055044,0.779,0.7727272727272727,0.786247240250083
random,0.8255892354596623,0.6734041020221913,0.7151410256410256,0.7658665402341941,0.796351704301253,0.8995430219627468,0.7616216216216215,0.7416815210932858,0.7629241806820726
