,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_node2vec_all_normalize_without_transfer,97.65625,99.77064220183487,94.23076923076924,98.17518248175182,97.41379310344827,100.0,96.3963963963964,100.0,98.42406938548875
xgb_node2vec+_all_normalize_without_transfer,95.3125,98.85321100917432,100.00000000000001,95.98540145985402,97.41379310344827,100.0,93.69369369369369,100.0,97.91272696246716
xgb_node2vec_all_normalize_without_transfer,97.65625,99.77064220183487,100.00000000000001,78.46715328467154,91.8103448275862,98.86363636363636,98.87387387387388,100.0,97.10313302108686
xgb_homo_SAGEConv_all_normalize_without_transfer,98.4375,98.85321100917432,100.00000000000001,76.27737226277372,97.41379310344827,96.96969696969697,96.3963963963964,100.0,97.09377771125173
lr_homoGATConv_all_normalize_without_transfer,96.09375,97.93577981651377,100.00000000000001,90.14598540145985,96.12068965517241,98.86363636363636,91.89189189189189,98.61111111111111,96.77398809630469
xgb_homoGATConv_all_normalize_without_transfer,97.65625,98.85321100917432,97.75641025641026,78.46715328467154,94.82758620689654,95.07575757575758,97.74774774774775,100.0,96.5890886666604
rf_homo_SAGEConv_all_normalize_without_transfer,97.65625,97.24770642201835,100.00000000000001,68.61313868613139,91.8103448275862,100.0,99.77477477477477,99.30555555555556,96.00590700908185
rf_homoGATConv_all_normalize_without_transfer,100.0,86.92660550458716,98.71794871794873,92.33576642335767,97.41379310344827,96.96969696969697,98.87387387387388,100.0,95.87128067627675
Reg-H-Score,100.0,98.85321100917432,86.85897435897436,98.17518248175182,91.8103448275862,95.07575757575758,97.74774774774775,86.45833333333333,94.48582481982729
LogME,99.21875,98.85321100917432,86.85897435897436,98.17518248175182,91.8103448275862,95.07575757575758,97.74774774774775,86.45833333333333,94.3688625135066
rf_node2vec+_all_normalize_without_transfer,100.0,99.77064220183487,100.00000000000001,76.27737226277372,97.41379310344827,93.18181818181819,70.04504504504504,94.44444444444444,93.63362413155284
lr_node2vec+_all_normalize_without_transfer,99.21875,99.77064220183487,98.71794871794873,98.17518248175182,91.8103448275862,96.96969696969697,93.69369369369369,75.34722222222221,93.18463974099616
rf_node2vec_all_normalize_without_transfer,100.0,93.57798165137615,75.32051282051283,98.17518248175182,91.8103448275862,90.15151515151516,84.90990990990991,80.20833333333333,89.6049639316584
lr_homo_SAGEConv_all_normalize_without_transfer,67.578125,97.24770642201835,96.79487179487181,90.14598540145985,100.0,72.34848484848484,84.90990990990991,52.43055555555556,80.57763235599259
random,25.78125,41.284403669724774,28.205128205128208,38.68613138686131,28.448275862068964,27.272727272727273,32.432432432432435,29.86111111111111,31.987815899120807
