,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_node2vec+_all_normalize_without_transfer,1.0,0.9413934639164553,1.0,0.9038031319910519,0.7811690714021462,1.0,0.8003448275862062,1.0,0.9377524722966479
lr_node2vec_all_normalize_without_transfer,1.0,0.9413934639164553,1.0,0.9038031319910519,0.7811690714021462,1.0,0.8003448275862062,1.0,0.9377524722966479
xgb_node2vec+_all_normalize_without_transfer,0.9491701244813279,0.990232243986076,0.8702265716413149,0.6633109619686798,0.7811690714021462,1.0,1.0,1.0,0.9335653735223832
xgb_homo_SAGEConv_all_normalize_without_transfer,1.0,1.0,1.0,0.6633109619686798,0.7811690714021462,0.6115040075436131,1.0,1.0,0.9162693059828553
xgb_homoGATConv_all_normalize_without_transfer,0.8348029045643166,0.990232243986076,0.8702265716413149,0.9038031319910519,0.7811690714021462,0.9271570014144288,0.8003448275862062,1.0,0.906596482912364
xgb_node2vec_all_normalize_without_transfer,0.936462655601661,0.990232243986076,0.8702265716413149,0.6633109619686798,0.6633370329263786,0.5386610089580371,1.0,0.857868020304568,0.8469602503353876
LogME,0.9491701244813279,0.990232243986076,0.6755664291032887,0.9278523489932898,0.6128375878653345,0.8057520037718077,0.8003448275862062,0.4883248730964471,0.7816641924199156
Reg-H-Score,0.9491701244813279,0.990232243986076,0.6755664291032887,0.9278523489932898,0.6128375878653345,0.8057520037718077,0.8003448275862062,0.4883248730964471,0.7816641924199156
rf_homo_SAGEConv_all_normalize_without_transfer,0.9491701244813279,1.0,0.6496117434315516,0.8316554809843382,0.7811690714021462,0.4415370108439375,0.4897701149425268,0.5736040609137052,0.7481474972468358
rf_homoGATConv_all_normalize_without_transfer,1.0,0.22834727489998394,0.5457930007446036,0.9278523489932898,0.7811690714021462,1.0,0.8003448275862062,0.857868020304568,0.722180802003031
rf_node2vec_all_normalize_without_transfer,1.0,0.22834727489998394,0.8702265716413149,0.5430648769574937,0.6633370329263786,1.0,0.6228735632183894,1.0,0.7203053239349905
rf_node2vec+_all_normalize_without_transfer,1.0,0.15020522678859025,0.8702265716413149,1.0,0.6633370329263786,1.0,0.6672413793103436,0.857868020304568,0.7093895321581057
lr_homo_SAGEConv_all_normalize_without_transfer,0.7458506224066391,0.21857951888606,0.7015211147750257,0.7595078299776279,0.7306696263411021,0.9271570014144288,0.778160919540229,0.54517766497462,0.6092409154684917
lr_homoGATConv_all_normalize_without_transfer,0.7204356846473039,0.0,1.0,0.6633109619686798,0.6296707362190158,0.9271570014144288,0.2457471264367788,0.5736040609137052,0.5204087412191233
