,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
xgb_homo_SAGEConv_all_normalize_without_transfer,0.9947862356621482,0.9986595174262735,1.0,0.9819905213270143,0.9853768278965129,0.9516908212560388,0.9529702970297029,1.0,0.9871961665109095
lr_node2vec+_all_normalize_without_transfer,0.9947862356621482,0.9919571045576409,0.9933510638297872,0.9962085308056873,0.9752530933633295,0.9903381642512079,0.9851485148514851,0.9487179487179488,0.981829700198394
lr_node2vec_all_normalize_without_transfer,0.9947862356621482,0.9919571045576409,0.9933510638297872,0.9819905213270143,0.9752530933633295,0.9903381642512079,0.9851485148514851,0.9487179487179488,0.9809263130851651
xgb_node2vec+_all_normalize_without_transfer,0.9958289885297185,0.9986595174262735,0.9933510638297872,0.9819905213270143,0.9853768278965129,1.0,0.9443069306930693,0.9455128205128206,0.9802908807111008
xgb_node2vec_all_normalize_without_transfer,0.9603753910323255,0.9986595174262735,0.9933510638297872,0.9819905213270143,0.9718785151856018,0.9516908212560388,0.9888613861386139,0.9839743589743589,0.9802067379845733
xgb_homoGATConv_all_normalize_without_transfer,0.9603753910323255,0.9986595174262735,0.988031914893617,0.9819905213270143,0.9853768278965129,0.996376811594203,0.9888613861386139,0.9487179487179488,0.9789082387742579
LogME,0.9958289885297185,0.9986595174262735,0.9833776595744681,0.9829383886255924,0.9741282339707537,0.9516908212560388,0.9888613861386139,0.9358974358974359,0.9758949507468414
rf_homo_SAGEConv_all_normalize_without_transfer,0.9864442127215851,1.0,0.9753989361702128,0.9829383886255924,0.9853768278965129,0.9685990338164252,0.9443069306930693,0.9391025641025641,0.9736205850257839
rf_homoGATConv_all_normalize_without_transfer,1.0,0.8941018766756031,0.9441489361702127,0.9962085308056873,0.9853768278965129,1.0,0.9814356435643564,0.9839743589743589,0.9660103460353298
Reg-H-Score,0.9958289885297185,0.8927613941018767,0.9833776595744681,0.9971563981042655,0.9741282339707537,0.9516908212560388,0.9888613861386139,0.9358974358974359,0.953830817651871
rf_node2vec_all_normalize_without_transfer,1.0,0.8659517426273459,0.9933510638297872,0.9819905213270143,0.9718785151856018,0.9746376811594206,0.9616336633663366,0.9487179487179488,0.9503429637459684
rf_node2vec+_all_normalize_without_transfer,1.0,0.8257372654155497,0.9933510638297872,0.9867298578199053,0.9752530933633295,0.9903381642512079,0.9603960396039604,0.9391025641025641,0.9418686846242913
lr_homo_SAGEConv_all_normalize_without_transfer,0.9249217935349323,0.8927613941018767,0.9707446808510638,0.9791469194312796,0.9775028121484814,0.996376811594203,0.9405940594059405,0.907051282051282,0.9358792511578112
lr_homoGATConv_all_normalize_without_transfer,0.9582898852971846,0.8565683646112601,0.9853723404255319,0.9772511848341233,0.9752530933633295,0.9565217391304349,0.9405940594059405,0.9326923076923077,0.934844812354674
random,0.9179417335234407,0.8627645314015173,0.9487650418555981,0.9605863551195858,0.9331759354256542,0.9502603067398343,0.9442107423177553,0.8872481684981685,0.9124853187783061
