,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_node2vec+_all_normalize_without_transfer,0.936462655601661,0.9413934639164553,0.8702265716413149,0.9038031319910519,0.6296707362190158,0.8057520037718077,0.7337931034482749,0.54517766497462,0.7895086624803521
lr_node2vec_all_normalize_without_transfer,0.936462655601661,0.9413934639164553,0.8702265716413149,0.5430648769574937,0.6296707362190158,0.8057520037718077,0.7337931034482749,0.54517766497462,0.7665879933575193
xgb_homo_SAGEConv_all_normalize_without_transfer,0.936462655601661,0.990232243986076,1.0,0.5430648769574937,0.7811690714021462,0.02876001885902447,0.15701149425287042,1.0,0.7644597767996307
xgb_node2vec+_all_normalize_without_transfer,0.9491701244813279,0.990232243986076,0.8702265716413149,0.5430648769574937,0.7811690714021462,1.0,0.0017241379310307503,0.5167512690355335,0.7429237499418179
xgb_homoGATConv_all_normalize_without_transfer,0.5171161825726152,0.990232243986076,0.7664078289543668,0.5430648769574937,0.7811690714021462,0.9271570014144288,0.8003448275862062,0.54517766497462,0.7415854396103863
xgb_node2vec_all_normalize_without_transfer,0.5171161825726152,0.990232243986076,0.8702265716413149,0.5430648769574937,0.5791712911579717,0.02876001885902447,0.8003448275862062,0.857868020304568,0.7000612790800251
LogME,0.9491701244813279,0.990232243986076,0.6755664291032887,0.5671140939597281,0.6128375878653345,0.02876001885902447,0.8003448275862062,0.4314720812182743,0.6736812989196881
rf_homoGATConv_all_normalize_without_transfer,1.0,0.22834727489998394,0.0,0.9038031319910519,0.7811690714021462,1.0,0.6672413793103436,0.857868020304568,0.6659701780961073
rf_homo_SAGEConv_all_normalize_without_transfer,0.8348029045643166,1.0,0.5198383150728665,0.5671140939597281,0.7811690714021462,0.36869401225836623,0.0017241379310307503,0.4598984771573607,0.6310355454016164
Reg-H-Score,0.9491701244813279,0.21857951888606,0.6755664291032887,0.9278523489932898,0.6128375878653345,0.02876001885902447,0.8003448275862062,0.4314720812182743,0.5292434823481531
rf_node2vec+_all_normalize_without_transfer,1.0,0.0,0.8702265716413149,0.6633109619686798,0.6296707362190158,0.8057520037718077,0.290114942528733,0.4598984771573607,0.5228542344061574
rf_node2vec_all_normalize_without_transfer,1.0,0.02322439860757473,0.8702265716413149,0.5430648769574937,0.5791712911579717,0.49009900990099203,0.3122988505747101,0.54517766497462,0.5025219210496507
lr_homo_SAGEConv_all_normalize_without_transfer,0.08506224066390103,0.21857951888606,0.4289969152217855,0.47091722595078,0.6633370329263786,0.9271570014144288,0.0,0.17563451776649788,0.3219237293413463
lr_homoGATConv_all_normalize_without_transfer,0.49170124481327837,0.0,0.7144984576108927,0.4228187919463077,0.6296707362190158,0.1258840169731218,0.0,0.40304568527918794,0.31728039174494665
