,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec_all_normalize_without_transfer,1.0,0.9921067843817332,0.982703454197888,0.989450011917963,1.0,1.0,0.9990349722051891,1.0,0.9969605307276385
xgb_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.982703454197888,0.968350035753889,1.0,0.99346,0.9980699444103781,1.0,0.9943918210643858
xgb_node2vec+_all_normalize_without_transfer,1.0,0.9921067843817332,0.982703454197888,0.989450011917963,0.9886355108123466,1.0,0.9990349722051891,0.9321287754086438,0.9854972504336237
xgb_homo_SAGEConv_all_normalize_without_transfer,0.908183439057819,1.0,0.982703454197888,0.989450011917963,1.0,0.98039,0.9824887664733261,0.9570110630478889,0.9546384380441504
rf_homoGATConv_all_normalize_without_transfer,0.908183439057819,0.9921067843817332,0.9752818866728683,0.968350035753889,0.9770565973003977,0.98039,0.9816544195257291,0.9253403769347575,0.9450792353371521
Reg-H-Score,0.872136971299598,0.9195840702307643,0.9864040154155974,0.9856850500021098,1.0,0.9836063929047987,0.9104189413239515,0.9927699709168003,0.9406020363140382
lr_node2vec_all_normalize_without_transfer,0.8719541038485329,1.0,0.982703454197888,0.968350035753889,1.0,0.98039,1.0,0.9321287754086438,0.9367339924183521
lr_node2vec+_all_normalize_without_transfer,0.8719541038485329,1.0,0.982703454197888,0.968350035753889,1.0,0.98039,1.0,0.9321287754086438,0.9367339924183521
lr_homo_SAGEConv_all_normalize_without_transfer,0.8719541038485329,1.0,0.982703454197888,0.968350035753889,0.9886355108123466,0.98693,0.9924104584887263,0.9321287754086438,0.9366288418638344
lr_homoGATConv_all_normalize_without_transfer,0.8719541038485329,1.0,0.982703454197888,0.968350035753889,1.0,0.97059,1.0,0.9321287754086438,0.9353249840766251
rf_node2vec+_all_normalize_without_transfer,0.7920603539243393,1.0,0.982703454197888,1.0,1.0,0.98039,0.9990349722051891,0.9253403769347575,0.9104630019439286
rf_homo_SAGEConv_all_normalize_without_transfer,0.7920603539243393,1.0,0.9604489741676293,1.0,0.9886355108123466,0.98039,0.9990349722051891,0.9321287754086438,0.9087957343583294
rf_node2vec_all_normalize_without_transfer,0.7920603539243393,1.0,0.9752818866728683,0.989450011917963,1.0,0.87582,1.0,0.9253403769347575,0.893793481849965
random,0.6126445316834292,0.9505243734240786,0.9148764836914728,0.9111917200367845,0.9401361687913655,0.8696440740740742,0.9585024250856768,0.8165310546545475,0.7913626938196666
LogME,0.06831203173204055,0.9195840702307643,0.9864040154155974,0.2875859740917338,1.0,0.9836063929047987,0.9104189413239515,0.9927699709168003,0.5914794234297485
