,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
lr_node2vec_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lr_node2vec+_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgb_node2vec+_all_normalize_without_transfer,1.0,1.0,0.991351727098944,1.0,1.0,1.0,1.0,1.0,0.9992057145115207
xgb_node2vec_all_normalize_without_transfer,1.0,0.9977087603132061,0.9864040154155974,1.0,1.0,1.0,1.0,1.0,0.9986323396187673
xgb_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.991351727098944,0.989450011917963,1.0,1.0,1.0,1.0,0.9982085703596585
rf_homo_SAGEConv_all_normalize_without_transfer,1.0,1.0,0.982703454197888,1.0,1.0,0.99346,1.0,1.0,0.9974711316194808
lr_homoGATConv_all_normalize_without_transfer,1.0,1.0,1.0,0.989450011917963,1.0,0.98693,1.0,1.0,0.9971236988046306
xgb_homo_SAGEConv_all_normalize_without_transfer,1.0,1.0,0.991351727098944,0.989450011917963,1.0,0.99346,0.9866202917198605,1.0,0.9966590763391938
rf_homoGATConv_all_normalize_without_transfer,1.0,0.9921067843817332,0.9864040154155974,0.9859368037059684,0.9770565973003977,0.99346,0.9851023834176058,0.9321287754086438,0.9832173086588186
LogME,0.9404356477957182,0.9808016023523897,1.0,0.9856850500021098,1.0,1.0,0.9671337296291803,0.9927699709168003,0.974026129838663
rf_node2vec+_all_normalize_without_transfer,0.8719541038485329,1.0,1.0,1.0,1.0,0.99346,0.9990349722051891,1.0,0.9539126084989661
rf_node2vec_all_normalize_without_transfer,0.8719541038485329,1.0,0.982703454197888,0.989450011917963,1.0,1.0,1.0,1.0,0.9523111298234599
lr_homo_SAGEConv_all_normalize_without_transfer,0.8719541038485329,1.0,0.982703454197888,0.989450011917963,0.9886355108123466,1.0,1.0,1.0,0.9516112441837608
Reg-H-Score,0.872136971299598,0.9808016023523897,1.0,0.9856850500021098,1.0,0.9967192720195038,1.0,0.9927699709168003,0.9509932163667105
random,0.6126445316834292,0.9505243734240786,0.9148764836914728,0.9111917200367845,0.9401361687913655,0.8696440740740742,0.9585024250856768,0.8165310546545475,0.7913626938196666
