,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
lr_node2vec_all_normalize_without_transfer,0.82447,0.95145,0.97823,0.96493,0.93273,1.0,0.99479,0.78369,0.8916524238051877
lr_node2vec+_all_normalize_without_transfer,0.82447,0.95145,0.97823,0.96493,0.93273,1.0,0.99479,0.78369,0.8916524238051877
xgb_node2vec_all_normalize_without_transfer,0.82447,0.95145,0.96977,0.96493,0.93273,1.0,0.99479,0.78369,0.8908754299117927
xgb_node2vec+_all_normalize_without_transfer,0.82447,0.95145,0.96977,0.96493,0.93273,1.0,0.99479,0.78369,0.8908754299117927
xgb_homoGATConv_all_normalize_without_transfer,0.82447,0.95145,0.97823,0.95475,0.93273,1.0,0.99479,0.78369,0.8906902494987313
lr_homoGATConv_all_normalize_without_transfer,0.82447,0.95145,0.97823,0.95475,0.93273,1.0,0.99479,0.78369,0.8906902494987313
xgb_homo_SAGEConv_all_normalize_without_transfer,0.82447,0.95145,0.96977,0.95475,0.93273,1.0,0.98148,0.78369,0.8893072329028062
rf_homo_SAGEConv_all_normalize_without_transfer,0.82447,0.95145,0.96131,0.96493,0.93273,0.99346,0.99479,0.78369,0.8891581386148371
rf_homoGATConv_all_normalize_without_transfer,0.82447,0.94617,0.96493,0.95475,0.911466658115387,0.99346,0.97997,0.7305,0.877834850272709
rf_node2vec+_all_normalize_without_transfer,0.7189,0.95145,0.97823,0.96493,0.93273,1.0,0.99383,0.78369,0.8544225154356897
rf_node2vec_all_normalize_without_transfer,0.7189,0.95145,0.97823,0.95475,0.93273,1.0,0.99479,0.78369,0.8535040512565382
lr_homo_SAGEConv_all_normalize_without_transfer,0.7189,0.95145,0.96493,0.95475,0.92213,1.0,0.99479,0.78369,0.8516297317013447
LogME,0.70417,0.9206,0.97823,0.93439,0.9248,0.99673,0.98916,0.7305,0.835139420444328
Reg-H-Score,0.70417,0.9206,0.97823,0.93439,0.9248,0.99673,0.98916,0.7305,0.835139420444328
