,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec_all_normalize_without_transfer,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
lr_node2vec_all_normalize_without_transfer,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
lr_node2vec+_all_normalize_without_transfer,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
lr_homoGATConv_all_normalize_without_transfer,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
xgb_node2vec+_all_normalize_without_transfer,100.0,100.0,98.11320754716981,100.0,100.0,100.0,100.0,100.0,99.82671084941452
xgb_homo_SAGEConv_all_normalize_without_transfer,100.0,100.0,98.11320754716981,100.0,100.0,100.0,100.0,100.0,99.82671084941452
xgb_homoGATConv_all_normalize_without_transfer,100.0,100.0,100.0,98.11320754716981,100.0,100.0,100.0,100.0,99.82166766014448
rf_node2vec_all_normalize_without_transfer,98.14814814814815,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.3476998192845
rf_homo_SAGEConv_all_normalize_without_transfer,100.0,100.0,96.22641509433963,100.0,100.0,95.37037037037037,100.0,100.0,98.98779039604806
rf_node2vec+_all_normalize_without_transfer,96.29629629629629,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.695399638569
lr_homo_SAGEConv_all_normalize_without_transfer,96.29629629629629,100.0,96.22641509433963,98.11320754716981,100.0,100.0,100.0,100.0,98.17048899754256
LogME,97.72727272727273,90.24390243902438,100.00000000000001,90.90909090909092,100.0,100.00000000000001,100.0,97.85714285714286,97.49385022003378
Reg-H-Score,97.72727272727273,90.24390243902438,100.00000000000001,90.90909090909092,100.0,100.00000000000001,100.0,97.85714285714286,97.49385022003378
rf_homoGATConv_all_normalize_without_transfer,100.0,100.0,96.22641509433963,98.11320754716981,84.90566037735849,100.0,74.50980392156862,94.44444444444444,96.50386507144411
random,25.925925925925927,5.660377358490566,18.867924528301888,18.867924528301888,26.41509433962264,31.48148148148148,13.72549019607843,25.925925925925927,23.831795953755144
