,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lr_node2vec_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lr_node2vec+_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lr_homoGATConv_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgb_node2vec+_all_normalize_without_transfer,1.0,1.0,0.8984032465281316,1.0,1.0,1.0,1.0,1.0,0.9906690239909682
xgb_homo_SAGEConv_all_normalize_without_transfer,1.0,1.0,0.8984032465281316,1.0,1.0,1.0,1.0,1.0,0.9906690239909682
xgb_homoGATConv_all_normalize_without_transfer,1.0,1.0,1.0,0.8812049046957465,1.0,1.0,1.0,1.0,0.988771946126248
rf_homo_SAGEConv_all_normalize_without_transfer,1.0,1.0,0.8402793355584096,1.0,1.0,0.9498296686280583,1.0,1.0,0.9781174274208996
rf_node2vec_all_normalize_without_transfer,0.7629656260147517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9165065149073641
LogME,0.831406327589258,0.917345576792074,1.0,0.8279526515369812,1.0,1.0,1.0,0.9494156447467794,0.9120396019819021
Reg-H-Score,0.831406327589258,0.917345576792074,1.0,0.8279526515369812,1.0,1.0,1.0,0.9494156447467794,0.9120396019819021
rf_node2vec+_all_normalize_without_transfer,0.6694356821450108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8835613312915511
rf_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.8402793355584096,0.8812049046957465,0.6191876109650419,1.0,0.6410003087372653,0.6300669605771052,0.8756384482194476
lr_homo_SAGEConv_all_normalize_without_transfer,0.6694356821450108,1.0,0.8402793355584096,0.8812049046957465,1.0,1.0,1.0,1.0,0.8576640125336238
