,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec_all_normalize_without_transfer,0.82447,0.9479,0.96131,0.95362,0.929,1.0,0.99396,0.78369,0.8876484347411002
xgb_node2vec+_all_normalize_without_transfer,0.82447,0.9479,0.96131,0.95249,0.92247,1.0,0.99273,0.78369,0.8871027855339815
lr_homo_SAGEConv_all_normalize_without_transfer,0.72177,0.94981,0.97219,0.91968,0.87187,0.98693,0.99396,0.77128,0.8417846632209041
lr_homoGATConv_all_normalize_without_transfer,0.72177,0.94981,0.93954,0.95362,0.87187,0.98039,0.99479,0.77128,0.8409993717576895
lr_node2vec+_all_normalize_without_transfer,0.72177,0.94808,0.97219,0.95362,0.929,0.98039,0.99396,0.7305,0.8407044749387854
lr_node2vec_all_normalize_without_transfer,0.72177,0.94808,0.97219,0.95362,0.929,0.98039,0.99396,0.7305,0.8407044749387854
xgb_homoGATConv_all_normalize_without_transfer,0.72177,0.95145,0.96493,0.95362,0.87107,0.99673,0.99273,0.7305,0.8390581222229605
rf_homo_SAGEConv_all_normalize_without_transfer,0.72218,0.9479,0.95163,0.95249,0.8366,0.99346,0.9941,0.7305,0.8352329774775605
rf_node2vec_all_normalize_without_transfer,0.72218,0.93958,0.93591,0.92421,0.929,0.99346,0.99273,0.67199,0.8268777194788447
xgb_homo_SAGEConv_all_normalize_without_transfer,0.66448,0.9479,0.93229,0.95362,0.8896,1.0,0.99273,0.76241,0.8221549113783291
rf_node2vec+_all_normalize_without_transfer,0.72177,0.93958,0.97461,0.96493,0.91947,0.87582,0.98697,0.67199,0.8162936727450743
Reg-H-Score,0.66203,0.94667,0.97219,0.95362,0.91153,0.9902,0.90055,0.7305,0.8156079732840514
rf_homoGATConv_all_normalize_without_transfer,0.53519,0.91173,0.95163,0.93439,0.92247,0.99673,0.98697,0.7305,0.7701601839273305
random,0.5051078225806451,0.9010047154471545,0.8971796774193547,0.88399088,0.8792558879250867,0.8721047999999998,0.9557622131147542,0.6403428225806452,0.713175450734163
LogME,0.04419,0.94667,0.97219,0.71493,0.91153,0.9902,0.90055,0.70745,0.5700154272661121
