,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec+_all_normalize_without_transfer,100.0,100.0,98.38709677419354,97.2,100.0,99.2,100.0,100.0,99.48671034617928
xgb_node2vec_all_normalize_without_transfer,100.0,96.7479674796748,99.19354838709677,98.4,100.0,99.2,98.36065573770492,100.0,99.41352602100554
lr_node2vec+_all_normalize_without_transfer,100.0,100.0,99.19354838709677,97.2,100.0,99.2,99.18032786885246,98.38709677419354,99.26580263700762
lr_node2vec_all_normalize_without_transfer,100.0,100.0,99.19354838709677,97.2,100.0,99.2,99.18032786885246,98.38709677419354,99.26580263700762
Reg-H-Score,100.0,100.0,100.0,99.01960784313725,100.0,94.55445544554455,100.0,99.64285714285714,99.0765287778522
lr_homoGATConv_all_normalize_without_transfer,100.0,100.0,98.38709677419354,97.2,100.0,97.2,100.0,99.19354838709677,99.07199690771036
LogME,100.0,100.0,98.98989898989899,99.01960784313725,100.0,94.55445544554455,100.0,99.64285714285714,98.98511029877959
xgb_homoGATConv_all_normalize_without_transfer,97.58064516129032,100.0,99.19354838709677,97.2,100.0,99.2,98.36065573770492,99.19354838709677,98.4963931774245
rf_node2vec+_all_normalize_without_transfer,98.38709677419354,99.1869918699187,100.0,100.0,100.0,99.2,95.90163934426229,93.14516129032258,97.98892486697359
rf_node2vec_all_normalize_without_transfer,97.58064516129032,100.0,92.74193548387096,95.60000000000001,100.0,99.2,98.36065573770492,99.19354838709677,97.76788631156192
lr_homo_SAGEConv_all_normalize_without_transfer,96.77419354838709,100.0,98.38709677419354,95.60000000000001,98.38709677419354,94.80000000000001,99.18032786885246,100.0,97.4313268075718
rf_homoGATConv_all_normalize_without_transfer,98.38709677419354,61.78861788617886,96.77419354838709,94.4,97.58064516129032,99.2,100.0,98.38709677419354,95.95742745360926
rf_homo_SAGEConv_all_normalize_without_transfer,97.58064516129032,99.1869918699187,96.77419354838709,100.0,44.354838709677416,97.2,100.0,98.38709677419354,94.81877228638827
xgb_homo_SAGEConv_all_normalize_without_transfer,93.54838709677419,97.5609756097561,93.9516129032258,97.2,33.87096774193548,99.2,95.90163934426229,98.38709677419354,92.2617135354918
random,25.806451612903224,4.878048780487805,18.548387096774192,20.0,29.032258064516128,32.0,14.754098360655739,25.806451612903224,24.041369821139426
