,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec_all_normalize_without_transfer,1.0,0.9962688528036154,0.9962994387822904,0.9929632201299576,1.0,1.0,0.999165653052403,1.0,0.9987825641401615
xgb_node2vec+_all_normalize_without_transfer,1.0,1.0,0.9938255829406172,0.9882789425139649,1.0,1.0,0.999165653052403,1.0,0.998345477216228
lr_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.982703454197888,0.9882789425139649,1.0,0.99673,1.0,0.9841646569434342,0.9943735119756736
rf_homoGATConv_all_normalize_without_transfer,0.9205914102393052,0.9582531924956645,0.972808030831195,0.9859368037059684,0.9899971052716221,0.99673,0.9924104584887263,0.9728464061044546,0.9598567677799105
rf_node2vec+_all_normalize_without_transfer,0.9205914102393052,0.9949760891271218,0.9962994387822904,1.0,0.9857836672992185,1.0,0.9979292111903015,0.9298574691523435,0.9588972309749338
Reg-H-Score,0.872239789196311,1.0,1.0,0.9929301027686093,1.0,0.9902,1.0,1.0,0.9524004208429129
xgb_homoGATConv_all_normalize_without_transfer,0.8759324171892247,1.0,0.9962994387822904,0.9882789425139649,1.0,1.0,0.9982006252575921,0.9841646569434342,0.9517484003895492
lr_homo_SAGEConv_all_normalize_without_transfer,0.8754351280216381,1.0,0.9938255829406172,0.9871078731099665,0.9760595241924245,0.98693,0.9993063862724797,1.0,0.9505281479542184
lr_node2vec+_all_normalize_without_transfer,0.8759324171892247,1.0,0.9962994387822904,0.9882789425139649,1.0,1.0,0.9993063862724797,0.9728464061044546,0.9499849037023139
lr_node2vec_all_normalize_without_transfer,0.8759324171892247,1.0,0.9962994387822904,0.9882789425139649,1.0,1.0,0.9993063862724797,0.9728464061044546,0.9499849037023139
LogME,0.872239789196311,1.0,0.9938255829406172,0.9929301027686093,1.0,0.9902,0.9068982880161127,1.0,0.9477842263491374
rf_homo_SAGEConv_all_normalize_without_transfer,0.8759324171892247,0.9982763150980083,0.982703454197888,0.9871078731099665,0.9721998863551082,0.99346,1.0,0.9728464061044546,0.9459877152904719
rf_node2vec_all_normalize_without_transfer,0.8759324171892247,1.0,0.9814665262770513,0.9871078731099665,0.9960009863518918,1.0,0.999165653052403,0.9321287754086438,0.9417741240435826
xgb_homo_SAGEConv_all_normalize_without_transfer,0.8059480636044973,0.9962688528036154,0.982703454197888,0.9882789425139649,0.9537593944657082,1.0,0.9979292111903015,0.9728464061044546,0.9207657485813593
