,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec_all_normalize_without_transfer,1.0,1.0,0.9962994387822904,0.9929632201299576,1.0,1.0,1.0,1.0,0.999029098304743
lr_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.9962994387822904,0.9882789425139649,1.0,1.0,1.0,1.0,0.9986057327285454
xgb_node2vec+_all_normalize_without_transfer,1.0,1.0,0.9962994387822904,0.9882789425139649,1.0,1.0,1.0,1.0,0.9986057327285454
LogME,1.0,1.0,1.0,0.9929301027686093,1.0,0.99346,1.0,1.0,0.9984270227898034
Reg-H-Score,1.0,1.0,1.0,0.9929301027686093,1.0,0.99346,1.0,1.0,0.9984270227898034
lr_node2vec+_all_normalize_without_transfer,1.0,1.0,0.9962994387822904,0.9882789425139649,1.0,1.0,1.0,0.9841646569434342,0.9960710064881924
lr_node2vec_all_normalize_without_transfer,1.0,1.0,0.9962994387822904,0.9882789425139649,1.0,1.0,1.0,0.9841646569434342,0.9960710064881924
rf_node2vec_all_normalize_without_transfer,0.9205914102393052,1.0,0.9814665262770513,1.0,1.0,1.0,0.999165653052403,0.9841646569434342,0.9674333696517653
rf_homoGATConv_all_normalize_without_transfer,0.9205914102393052,0.9582531924956645,0.9888778712572708,0.9859368037059684,0.9899971052716221,1.0,1.0,0.9728464061044546,0.9621089099548933
rf_node2vec+_all_normalize_without_transfer,0.9205914102393052,0.9982763150980083,1.0,1.0,1.0,1.0,0.9979292111903015,0.9321287754086438,0.9606304886527441
lr_homo_SAGEConv_all_normalize_without_transfer,0.8754351280216381,1.0,0.9938255829406172,0.9871078731099665,1.0,1.0,1.0,1.0,0.9538544675279292
xgb_homoGATConv_all_normalize_without_transfer,0.8759324171892247,1.0,0.9962994387822904,0.9929632201299576,1.0,1.0,0.9993063862724797,0.9841646569434342,0.9522199551569911
rf_homo_SAGEConv_all_normalize_without_transfer,0.8759324171892247,0.9982763150980083,0.9901147991781073,1.0,0.9737008566251756,0.99673,1.0,0.9728464061044546,0.9483802905386842
xgb_homo_SAGEConv_all_normalize_without_transfer,0.8531056314965978,1.0,0.9864040154155974,0.9882789425139649,0.9859230431100104,1.0,0.999165653052403,0.9728464061044546,0.9401022933844495
