,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec_all_normalize_without_transfer,1.0,0.9296267226665925,0.9553363899767561,0.9161097872079661,1.0,1.0,0.9787331010482233,1.0,0.9834848465766789
Reg-H-Score,1.0,1.0,1.0,0.9222081570348842,1.0,0.9152310847903256,1.0,1.0,0.9808630345067366
xgb_node2vec+_all_normalize_without_transfer,1.0,1.0,0.9254783965358038,0.8602653451137109,1.0,1.0,1.0,1.0,0.9806262398989439
LogME,1.0,1.0,0.9335567516634142,0.9222081570348842,1.0,0.9152310847903256,1.0,1.0,0.9748496352062381
lr_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.9254783965358038,0.8602653451137109,1.0,0.9744321913566734,1.0,0.9134269664501644,0.9631172739978165
lr_node2vec+_all_normalize_without_transfer,1.0,1.0,0.9553363899767561,0.8602653451137109,1.0,1.0,0.9823202888232225,0.8515492220837636,0.9587958646842093
lr_node2vec_all_normalize_without_transfer,1.0,1.0,0.9553363899767561,0.8602653451137109,1.0,1.0,0.9823202888232225,0.8515492220837636,0.9587958646842093
rf_node2vec+_all_normalize_without_transfer,0.7949976402057427,0.9674895282178071,1.0,1.0,1.0,1.0,0.9472170941678807,0.6165254106176917,0.8613799089945187
xgb_homoGATConv_all_normalize_without_transfer,0.6797053401045583,1.0,0.9553363899767561,0.8602653451137109,1.0,1.0,0.9787331010482233,0.9134269664501644,0.8543227237588601
lr_homo_SAGEConv_all_normalize_without_transfer,0.6784215312223886,1.0,0.9254783965358038,0.846304234590146,0.8853650904682195,0.9488643827133467,0.9823202888232225,1.0,0.8497668193662199
rf_node2vec_all_normalize_without_transfer,0.6797053401045583,1.0,0.7763118094692261,0.846304234590146,1.0,1.0,0.9787331010482233,0.9134269664501644,0.8368584235870723
rf_homoGATConv_all_normalize_without_transfer,0.7949976402057427,0.21261223220199899,0.8657624096538992,0.8323431240665826,0.8255230496033424,1.0,1.0,0.8515492220837636,0.8210579218331853
rf_homo_SAGEConv_all_normalize_without_transfer,0.6797053401045583,0.9674895282178071,0.8657624096538992,1.0,0.5150924626167912,0.9744321913566734,1.0,0.8515492220837636,0.8154300399363944
xgb_homo_SAGEConv_all_normalize_without_transfer,0.6207753811717962,0.9331949451792736,0.7912408061897029,0.8602653451137109,0.1934414929680726,1.0,0.9472170941678807,0.8515492220837636,0.7552541360836039
