,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_node2vec_all_normalize_without_transfer,0.899624765478424,0.7801047120418848,0.747,0.7824773413897281,0.8398849472674976,0.908256880733945,0.799,0.8342245989304813,0.8274878200408017
lr_node2vec+_all_normalize_without_transfer,0.899624765478424,0.7801047120418848,0.747,0.7824773413897281,0.8398849472674976,0.908256880733945,0.799,0.8342245989304813,0.8274878200408017
xgb_homoGATConv_all_normalize_without_transfer,0.8789868667917449,0.7801047120418848,0.737,0.7824773413897281,0.8398849472674976,0.9461009174311926,0.808,0.820855614973262,0.8256255631163183
xgb_node2vec_all_normalize_without_transfer,0.8789868667917449,0.7801047120418848,0.737,0.7824773413897281,0.8398849472674976,0.9495412844036696,0.799,0.820855614973262,0.8251331971975279
xgb_node2vec+_all_normalize_without_transfer,0.8874296435272045,0.7801047120418848,0.747,0.7824773413897281,0.8398849472674976,0.9403669724770642,0.785,0.820855614973262,0.8249636478681439
xgb_homo_SAGEConv_all_normalize_without_transfer,0.8874296435272045,0.7801047120418848,0.752,0.7922960725075529,0.8398849472674976,0.9461009174311926,0.763,0.820855614973262,0.8244967311406051
rf_homoGATConv_all_normalize_without_transfer,0.8902439024390244,0.7801047120418848,0.737,0.7824773413897281,0.8398849472674976,0.9426605504587156,0.799,0.7994652406417112,0.8220725460295172
rf_node2vec+_all_normalize_without_transfer,0.899624765478424,0.7801047120418848,0.735,0.7824773413897281,0.8398849472674976,0.926605504587156,0.789,0.7887700534759359,0.8187791456419611
rf_homo_SAGEConv_all_normalize_without_transfer,0.8958724202626641,0.7801047120418848,0.7325,0.7945619335347432,0.8168744007670182,0.9495412844036696,0.785,0.7887700534759359,0.818194080664416
LogME,0.8958724202626641,0.7801047120418848,0.73,0.7945619335347432,0.8523489932885906,0.9036697247706422,0.799,0.786096256684492,0.818088184208045
rf_node2vec_all_normalize_without_transfer,0.8874296435272045,0.6973821989528796,0.737,0.7824773413897281,0.8398849472674976,0.9357798165137616,0.795,0.820855614973262,0.8069392166206991
Reg-H-Score,0.8958724202626641,0.6973821989528796,0.73,0.7945619335347432,0.8523489932885906,0.9036697247706422,0.799,0.786096256684492,0.8003460173864889
lr_homoGATConv_all_normalize_without_transfer,0.8639774859287055,0.7068062827225131,0.728,0.7832326283987915,0.8331735378715245,0.94151376146789,0.774,0.7807486631016043,0.7949482781204188
lr_homo_SAGEConv_all_normalize_without_transfer,0.8639774859287055,0.669109947643979,0.747,0.7809667673716012,0.8398849472674976,0.944954128440367,0.785,0.7967914438502673,0.7933192439349113
