,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec+_all_normalize_without_transfer,1.0,1.0,0.9231557020801785,0.8584859030693222,1.0,1.0,0.9776879810285343,0.8491749457926525,0.9551900893304376
xgb_homo_SAGEConv_all_normalize_without_transfer,1.0,0.9241407116218116,0.9539443115116296,0.8726248004638103,1.0,1.0,0.9776879810285343,0.8491749457926525,0.9551900893304375
rf_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.9231557020801785,0.8584859030693222,0.7933662746908366,1.0,0.8193532921828327,0.6103922354427678,0.8982067817430418
rf_node2vec_all_normalize_without_transfer,0.7947917804341532,0.9630319524241507,0.7847341852974546,0.8584859030693222,1.0,1.0,0.9814514541080595,1.0,0.8908482358449482
xgb_node2vec_all_normalize_without_transfer,0.6780986077682533,1.0,0.8307898737858236,0.8584859030693222,0.7933662746908366,1.0,0.9814514541080595,1.0,0.8426088794018917
Reg-H-Score,0.6459921314793464,1.0,1.0,0.9203038076303135,0.9667985595580797,0.9145991655490981,1.0,0.9487735813016874,0.8420861919446787
lr_homo_SAGEConv_all_normalize_without_transfer,0.6780986077682533,0.9649551456506408,0.9539443115116296,0.8584859030693222,0.8805033267787574,0.8968096500020596,0.9814514541080595,1.0,0.8419729556823033
rf_node2vec+_all_normalize_without_transfer,0.7947917804341532,1.0,0.9539443115116296,0.8584859030693222,0.7933662746908366,1.0,0.9776879810285343,0.5853019773650419,0.8292771928519509
rf_homo_SAGEConv_all_normalize_without_transfer,0.6652789710182254,0.9241407116218116,0.9231557020801785,0.8584859030693222,0.7933662746908366,1.0,0.9446231818298574,0.8491749457926525,0.8164565164338221
lr_node2vec_all_normalize_without_transfer,0.6691029213446396,1.0,0.9231557020801785,0.561193688827684,1.0,1.0,1.0,0.8491749457926525,0.8092683072463327
lr_homoGATConv_all_normalize_without_transfer,0.6780986077682533,0.9241407116218116,0.9539443115116296,0.8584859030693222,1.0,0.8968096500020596,1.0,0.5475957138132049,0.7750646957570467
lr_node2vec+_all_normalize_without_transfer,0.5229151809971354,0.9630319524241507,0.8923670926487273,0.9150414926472764,0.8805033267787574,0.9741826744840655,1.0,0.7612172896501154,0.7589394871532001
xgb_homoGATConv_all_normalize_without_transfer,0.2356487486890576,0.9241407116218116,0.9231557020801785,0.8584859030693222,0.7933662746908366,1.0,0.9518813084832255,1.0,0.6852745377073178
LogME,0.08732631607545231,1.0,0.9309571531911064,0.9203038076303135,0.9667985595580797,0.9145991655490981,0.0,0.7268245303625694,0.5557170676943922
