,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec+_all_normalize_without_transfer,99.99999999999999,100.0,98.75776397515527,99.37888198757763,100.0,99.37888198757763,98.72611464968152,100.0,99.68960181035719
xgb_homo_SAGEConv_all_normalize_without_transfer,99.99999999999999,100.0,99.37888198757763,98.75776397515527,100.0,99.37888198757763,98.72611464968152,100.0,99.68867016407614
lr_homo_SAGEConv_all_normalize_without_transfer,99.99999999999999,100.0,99.37888198757763,96.89440993788818,100.0,99.37888198757763,99.36305732484075,100.0,99.54646429301788
xgb_node2vec_all_normalize_without_transfer,99.99999999999999,100.0,99.37888198757763,98.75776397515527,96.25,99.37888198757763,99.36305732484075,100.0,99.4971261838471
rf_node2vec+_all_normalize_without_transfer,99.37888198757763,100.0,99.37888198757763,96.89440993788818,97.5,99.37888198757763,99.36305732484075,100.0,99.1758015522945
rf_homoGATConv_all_normalize_without_transfer,99.99999999999999,100.0,98.75776397515527,96.89440993788818,97.5,99.37888198757763,98.72611464968152,98.14814814814814,99.02178246207097
rf_node2vec_all_normalize_without_transfer,98.75776397515527,98.74213836477988,94.09937888198758,99.99999999999999,100.0,99.37888198757763,100.0,100.0,98.86708871779396
LogME,97.67441860465117,100.0,100.0,99.23664122137406,100.0,97.70992366412214,100.0,99.18478260869564,98.62817063923032
Reg-H-Score,97.67441860465117,100.0,100.0,99.23664122137406,100.0,97.70992366412214,100.0,99.18478260869564,98.62817063923032
xgb_homoGATConv_all_normalize_without_transfer,96.89440993788818,98.11320754716981,99.37888198757763,98.13664596273291,99.375,99.37888198757763,99.36305732484075,100.0,98.39738424948156
rf_homo_SAGEConv_all_normalize_without_transfer,97.51552795031056,99.37106918238993,98.75776397515527,96.89440993788818,96.25,99.37888198757763,98.72611464968152,98.76543209876543,98.11432752381914
lr_node2vec_all_normalize_without_transfer,98.13664596273291,100.0,98.75776397515527,90.3726708074534,100.0,99.37888198757763,100.0,98.76543209876543,98.05314937972534
lr_homoGATConv_all_normalize_without_transfer,97.51552795031056,99.37106918238993,99.99999999999999,96.89440993788818,100.0,99.37888198757763,100.0,91.35802469135803,97.31065869479738
lr_node2vec+_all_normalize_without_transfer,92.54658385093167,98.74213836477988,99.99999999999999,98.75776397515527,98.75,97.51552795031056,100.0,98.14814814814814,96.39319965129995
random,25.465838509316768,5.660377358490566,18.633540372670804,21.11801242236025,28.75,32.29813664596273,16.560509554140125,25.925925925925924,24.280452115301877
