,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_homo_SAGEConv_all_normalize_without_transfer,99.99999999999999,96.85534591194968,99.37888198757763,98.13664596273291,100.0,99.37888198757763,98.72611464968152,98.76543209876543,99.26738494124024
xgb_node2vec+_all_normalize_without_transfer,99.99999999999999,100.0,98.75776397515527,96.89440993788818,100.0,99.37888198757763,98.72611464968152,98.76543209876543,99.26631696002008
rf_node2vec_all_normalize_without_transfer,98.75776397515527,98.74213836477988,94.09937888198758,96.89440993788818,100.0,99.37888198757763,99.36305732484075,100.0,98.55832837205021
Reg-H-Score,97.67441860465117,100.0,100.0,99.23664122137406,99.23076923076924,94.27480916030535,100.0,99.18478260869564,98.08928320133198
xgb_node2vec_all_normalize_without_transfer,96.89440993788818,100.0,95.65217391304347,96.89440993788818,96.25,99.37888198757763,99.36305732484075,100.0,97.87023349891933
rf_homoGATConv_all_normalize_without_transfer,99.99999999999999,100.0,98.75776397515527,96.89440993788818,96.25,99.37888198757763,90.44585987261146,93.51851851851852,97.85742513316752
rf_node2vec+_all_normalize_without_transfer,98.75776397515527,100.0,99.37888198757763,96.89440993788818,96.25,99.37888198757763,98.72611464968152,92.59259259259258,97.66423871320241
rf_homo_SAGEConv_all_normalize_without_transfer,95.65217391304347,96.85534591194968,98.75776397515527,96.89440993788818,96.25,99.37888198757763,95.54140127388534,98.76543209876543,97.17101771833991
lr_homo_SAGEConv_all_normalize_without_transfer,96.89440993788818,99.37106918238993,99.37888198757763,96.89440993788818,98.75,86.02484472049689,99.36305732484075,100.0,96.3943504160438
lr_node2vec+_all_normalize_without_transfer,92.54658385093167,98.74213836477988,98.13664596273291,98.75776397515527,98.75,97.51552795031056,100.0,98.14814814814814,96.22688225884238
lr_node2vec_all_normalize_without_transfer,96.27329192546583,100.0,98.75776397515527,73.91304347826086,100.0,99.37888198757763,100.0,98.76543209876543,95.88423644534154
lr_homoGATConv_all_normalize_without_transfer,96.89440993788818,96.85534591194968,99.37888198757763,96.89440993788818,100.0,86.02484472049689,100.0,91.35802469135803,94.97577133318441
xgb_homoGATConv_all_normalize_without_transfer,88.19875776397515,96.85534591194968,98.75776397515527,96.89440993788818,96.25,99.37888198757763,97.13375796178343,100.0,94.73573624597385
LogME,33.72093023255814,100.0,99.23664122137406,99.23664122137406,99.23076923076924,94.27480916030535,7.086614173228347,81.25,68.05254551314937
random,25.465838509316768,5.660377358490566,18.633540372670804,21.11801242236025,28.75,32.29813664596273,16.560509554140125,25.925925925925924,24.280452115301877
