,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_homo_SAGEConv_all_normalize_without_transfer,1.0,0.9962688528036154,0.9962994387822904,0.989450011917963,0.9960009863518918,1.0,0.999165653052403,0.9728464061044546,0.9938951996242382
xgb_node2vec+_all_normalize_without_transfer,1.0,1.0,0.9938255829406172,0.9882789425139649,0.9886355108123466,1.0,0.9979292111903015,0.9728464061044546,0.9932850924530088
rf_node2vec_all_normalize_without_transfer,0.9205914102393052,0.9981817226338746,0.982703454197888,0.9882789425139649,0.9611891973025422,0.99346,0.999165653052403,1.0,0.9652895188582725
rf_homoGATConv_all_normalize_without_transfer,1.0,0.9982763150980083,0.9938255829406172,0.9882789425139649,0.9886355108123466,0.87582,0.9881382000221153,0.8981867830392118,0.9629569940742
xgb_node2vec_all_normalize_without_transfer,0.8754351280216381,1.0,0.9864040154155974,0.9882789425139649,0.9886355108123466,1.0,0.9993063862724797,1.0,0.9519019109998026
lr_homo_SAGEConv_all_normalize_without_transfer,0.8754351280216381,0.9962688528036154,0.9938255829406172,0.9871078731099665,0.9886355108123466,0.98693,0.9993063862724797,1.0,0.9503798996458539
Reg-H-Score,0.872239789196311,1.0,0.9938255829406172,0.9929301027686093,0.9856509515570934,0.9902,1.0,0.9927699709168003,0.9491163032192476
lr_node2vec_all_normalize_without_transfer,0.8719541038485329,1.0,0.9938255829406172,0.9601421864798484,0.9934278944603476,1.0,1.0,0.9728464061044546,0.9447075079803919
rf_homo_SAGEConv_all_normalize_without_transfer,0.8704743653498611,0.9962688528036154,0.982703454197888,0.9847657343019701,0.9391034919001212,1.0,0.9979292111903015,0.9728464061044546,0.9419630930586577
lr_homoGATConv_all_normalize_without_transfer,0.8754351280216381,0.9962688528036154,0.9962994387822904,0.9882789425139649,1.0,0.98039,1.0,0.9185519784608711,0.9374081014820727
rf_node2vec+_all_normalize_without_transfer,0.8531056314965978,0.9922013768458668,0.9962994387822904,0.9601421864798484,0.9611891973025422,1.0,0.999165653052403,0.9253403769347575,0.9281604923475358
lr_node2vec+_all_normalize_without_transfer,0.7920603539243393,0.9981817226338746,0.9864040154155974,0.9847657343019701,0.9859230431100104,0.99673,1.0,0.9570110630478889,0.9137933155871594
xgb_homoGATConv_all_normalize_without_transfer,0.7042221063228498,0.9962688528036154,0.9938255829406172,0.9882789425139649,0.9886355108123466,1.0,0.9982006252575921,0.9321287754086438,0.8794151169846418
LogME,0.6706192358366272,1.0,0.9938255829406172,0.9929301027686093,0.9856509515570934,0.9902,0.9068982880161127,0.9397542877334131,0.863642756753692
