,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
xgb_node2vec+_all_normalize_without_transfer,0.8958724202626641,0.7853403141361257,0.7485,0.7824773413897281,0.8283796740172579,0.9472477064220184,0.799,0.8315508021390374,0.8294215975857101
xgb_homoGATConv_all_normalize_without_transfer,0.8893058161350844,0.7853403141361257,0.737,0.790785498489426,0.8398849472674976,0.944954128440367,0.796,0.8315508021390374,0.8289249264233455
xgb_node2vec_all_normalize_without_transfer,0.8949343339587242,0.7853403141361257,0.747,0.7824773413897281,0.8331735378715245,0.9472477064220184,0.78,0.8315508021390374,0.8279519768188062
xgb_homo_SAGEConv_all_normalize_without_transfer,0.8874296435272045,0.7853403141361257,0.752,0.7862537764350453,0.8398849472674976,0.9311926605504588,0.777,0.8315508021390374,0.8263494685881997
rf_homoGATConv_all_normalize_without_transfer,0.8827392120075047,0.7801047120418848,0.728,0.7938066465256798,0.8398849472674976,0.93348623853211,0.793,0.820855614973262,0.822903491755341
rf_homo_SAGEConv_all_normalize_without_transfer,0.8864915572232646,0.7853403141361257,0.7335,0.7847432024169184,0.8245445829338447,0.9346330275229358,0.788,0.8181818181818182,0.821890102796992
LogME,0.8958724202626641,0.7853403141361257,0.7395,0.7945619335347432,0.8331735378715245,0.9197247706422018,0.799,0.786096256684492,0.8189162656048714
rf_node2vec+_all_normalize_without_transfer,0.8977485928705441,0.6984293193717277,0.742,0.7862537764350453,0.8331735378715245,0.9472477064220184,0.77,0.8342245989304813,0.8081371605081007
rf_node2vec_all_normalize_without_transfer,0.899624765478424,0.6973821989528796,0.7335,0.7862537764350453,0.8398849472674976,0.9323394495412844,0.796,0.7967914438502673,0.8023302454343179
lr_node2vec+_all_normalize_without_transfer,0.8771106941838649,0.7068062827225131,0.747,0.7824773413897281,0.8398849472674976,0.9472477064220184,0.774,0.7914438502673797,0.800372347293211
Reg-H-Score,0.8958724202626641,0.6973821989528796,0.7395,0.7945619335347432,0.8331735378715245,0.9197247706422018,0.799,0.786096256684492,0.7990250901182689
lr_homoGATConv_all_normalize_without_transfer,0.8789868667917449,0.6575916230366492,0.735,0.7809667673716012,0.8293384467881112,0.9461009174311926,0.779,0.820855614973262,0.7931189958976655
lr_node2vec_all_normalize_without_transfer,0.8977485928705441,0.680628272251309,0.752,0.7824773413897281,0.8398849472674976,0.9311926605504588,0.785,0.7272727272727273,0.7854189588098633
lr_homo_SAGEConv_all_normalize_without_transfer,0.8639774859287055,0.6848167539267016,0.7255,0.7862537764350453,0.8245445829338447,0.9403669724770642,0.775,0.7112299465240641,0.7749472978856348
