,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
xgb_node2vec+_all_normalize_without_transfer,0.9958289885297185,1.0,0.9953457446808511,0.9819905213270143,0.9718785151856018,0.9975845410628021,0.9888613861386139,0.9967948717948718,0.9928533745955448
xgb_homoGATConv_all_normalize_without_transfer,0.9885297184567258,1.0,0.9800531914893617,0.9924170616113744,0.9853768278965129,0.9951690821256041,0.9851485148514851,0.9967948717948718,0.9922478523842072
xgb_node2vec_all_normalize_without_transfer,0.9947862356621482,1.0,0.9933510638297872,0.9819905213270143,0.9775028121484814,0.9975845410628021,0.9653465346534653,0.9967948717948718,0.9910064220080927
xgb_homo_SAGEConv_all_normalize_without_transfer,0.9864442127215851,1.0,1.0,0.9867298578199053,0.9853768278965129,0.9806763285024157,0.9616336633663366,0.9967948717948718,0.9894447032626958
rf_homoGATConv_all_normalize_without_transfer,0.9812304483837332,0.9933333333333333,0.9680851063829787,0.9962085308056873,0.9853768278965129,0.9830917874396136,0.9814356435643564,0.9839743589743589,0.9851032046183217
rf_homo_SAGEConv_all_normalize_without_transfer,0.9854014598540147,1.0,0.9753989361702128,0.9848341232227488,0.9673790776152981,0.9842995169082127,0.9752475247524752,0.9807692307692308,0.9839606701658067
LogME,0.9958289885297185,1.0,0.9833776595744681,0.9971563981042655,0.9775028121484814,0.9685990338164252,0.9888613861386139,0.9423076923076923,0.9805986416304786
rf_node2vec+_all_normalize_without_transfer,0.9979144942648593,0.8893333333333332,0.9867021276595744,0.9867298578199053,0.9775028121484814,0.9975845410628021,0.9529702970297029,1.0,0.9656799024768203
rf_node2vec_all_normalize_without_transfer,1.0,0.8879999999999999,0.9753989361702128,0.9867298578199053,0.9853768278965129,0.9818840579710146,0.9851485148514851,0.9551282051282051,0.9588846669645159
lr_node2vec+_all_normalize_without_transfer,0.9749739311783108,0.9,0.9933510638297872,0.9819905213270143,0.9853768278965129,0.9975845410628021,0.9579207920792079,0.9487179487179488,0.9568076036429694
Reg-H-Score,0.9958289885297185,0.8879999999999999,0.9833776595744681,0.9971563981042655,0.9775028121484814,0.9685990338164252,0.9888613861386139,0.9423076923076923,0.9552705448442048
lr_homoGATConv_all_normalize_without_transfer,0.9770594369134517,0.8373333333333333,0.9773936170212766,0.9800947867298578,0.9730033745781778,0.996376811594203,0.9641089108910891,0.9839743589743589,0.9472018027365499
lr_node2vec_all_normalize_without_transfer,0.9979144942648593,0.8666666666666667,1.0,0.9819905213270143,0.9853768278965129,0.9806763285024157,0.9715346534653465,0.8717948717948718,0.9384976077253668
lr_homo_SAGEConv_all_normalize_without_transfer,0.9603753910323255,0.872,0.9647606382978724,0.9867298578199053,0.9673790776152981,0.9903381642512079,0.9591584158415841,0.8525641025641025,0.9260785586783533
