,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
xgb_node2vec+_all_normalize_without_transfer,98.6013986013986,100.0,99.4047619047619,96.01449275362319,91.15384615384616,100.0,96.01769911504425,99.99999999999999,98.12493851395172
xgb_homo_SAGEConv_all_normalize_without_transfer,96.50349650349649,100.0,100.0,98.18840579710145,96.92307692307693,86.14864864864865,99.77876106194691,99.99999999999999,97.62932103156166
xgb_homoGATConv_all_normalize_without_transfer,98.6013986013986,100.0,83.92857142857143,98.18840579710145,96.92307692307693,96.62162162162161,97.34513274336284,99.99999999999999,97.55718006256437
Reg-H-Score,100.0,100.0,87.79761904761905,98.18840579710145,91.15384615384616,94.93243243243244,97.34513274336284,99.37888198757763,97.10919683862276
LogME,99.30069930069929,100.0,87.79761904761905,98.18840579710145,91.15384615384616,94.93243243243244,97.34513274336284,99.37888198757763,97.00665106987469
lr_node2vec_all_normalize_without_transfer,100.0,96.91629955947135,100.0,98.18840579710145,96.92307692307693,100.0,97.34513274336284,90.99378881987577,96.92805939704066
rf_homoGATConv_all_normalize_without_transfer,97.2027972027972,98.45814977973568,83.92857142857143,98.18840579710145,96.92307692307693,99.32432432432432,96.01769911504425,98.13664596273291,96.8036982687887
xgb_node2vec_all_normalize_without_transfer,97.90209790209789,100.0,99.4047619047619,77.89855072463769,91.15384615384616,99.32432432432432,93.36283185840709,99.99999999999999,96.58655787814304
lr_node2vec+_all_normalize_without_transfer,95.8041958041958,98.45814977973568,98.80952380952381,64.1304347826087,96.92307692307693,100.0,97.34513274336284,99.99999999999999,96.12869760612851
lr_homo_SAGEConv_all_normalize_without_transfer,84.26573426573427,97.5770925110132,69.04761904761905,84.05797101449275,100.0,98.3108108108108,94.69026548672566,98.13664596273291,92.85485187926554
rf_homo_SAGEConv_all_normalize_without_transfer,95.1048951048951,100.0,83.92857142857143,72.82608695652173,76.92307692307693,89.1891891891892,99.77876106194691,97.51552795031056,92.22329682952243
rf_node2vec+_all_normalize_without_transfer,99.30069930069929,80.17621145374449,96.13095238095238,77.89855072463769,91.15384615384616,99.32432432432432,93.36283185840709,99.99999999999999,92.06569225350925
rf_node2vec_all_normalize_without_transfer,100.0,75.99118942731278,99.4047619047619,89.85507246376811,96.92307692307693,87.16216216216216,93.36283185840709,90.99378881987577,89.99152507864765
lr_homoGATConv_all_normalize_without_transfer,91.95804195804196,75.99118942731278,94.64285714285714,72.82608695652173,83.46153846153847,98.3108108108108,76.32743362831859,98.13664596273291,86.71143689256841
random,25.874125874125873,40.52863436123348,29.166666666666668,38.405797101449274,27.692307692307693,27.027027027027025,32.30088495575222,29.81366459627329,31.85614820345062
