,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
Reg-H-Score,1.0,1.0,1.0,0.9971563981042655,1.0,1.0,0.9863861386138614,1.0,0.9986664696815133
xgb_homoGATConv_all_normalize_without_transfer,0.9946236559139786,1.0,1.0,0.9943127962085307,0.9775028121484814,1.0,1.0,1.0,0.9963432489468481
LogME,1.0,1.0,1.0,0.9971563981042655,1.0,1.0,0.9863861386138614,0.9583333333333333,0.9899036648817333
lr_homoGATConv_all_normalize_without_transfer,0.9946236559139786,0.9553072625698323,1.0,0.990521327014218,0.9775028121484814,1.0,1.0,1.0,0.9885168371790872
rf_homoGATConv_all_normalize_without_transfer,0.9946236559139786,0.9553072625698323,0.9800531914893617,0.990521327014218,0.9775028121484814,1.0,1.0,1.0,0.9867691444969476
rf_node2vec_all_normalize_without_transfer,0.9903225806451614,0.9553072625698323,0.9800531914893617,0.990521327014218,0.9775028121484814,1.0,1.0,1.0,0.986176884788586
xgb_node2vec_all_normalize_without_transfer,1.0,0.9315642458100557,1.0,0.9943127962085307,0.9775028121484814,1.0,1.0,1.0,0.9854276136399086
xgb_node2vec+_all_normalize_without_transfer,0.9946236559139786,0.9315642458100557,1.0,0.985781990521327,0.9775028121484814,1.0,1.0,1.0,0.9842049873403046
xgb_homo_SAGEConv_all_normalize_without_transfer,0.9946236559139786,0.9273743016759777,1.0,0.9943127962085307,0.9775028121484814,1.0,1.0,1.0,0.9839736588039022
rf_node2vec+_all_normalize_without_transfer,0.9946236559139786,0.9371508379888268,0.9800531914893617,0.9943127962085307,0.9775028121484814,1.0,1.0,1.0,0.9838911032563898
lr_node2vec+_all_normalize_without_transfer,0.9946236559139786,0.9273743016759777,1.0,0.990521327014218,0.9775028121484814,1.0,1.0,1.0,0.9837593025087235
lr_node2vec_all_normalize_without_transfer,0.9946236559139786,0.9273743016759777,1.0,0.990521327014218,0.9775028121484814,1.0,1.0,1.0,0.9837593025087235
rf_homo_SAGEConv_all_normalize_without_transfer,0.9946236559139786,0.9553072625698323,1.0,1.0,0.9651293588301463,1.0,1.0,0.967948717948718,0.9808849182540678
lr_homo_SAGEConv_all_normalize_without_transfer,0.9946236559139786,0.9273743016759777,0.9800531914893617,0.9943127962085307,0.9775028121484814,0.9879227053140098,1.0,0.9519230769230769,0.9704721546533513
