,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_node2vec+_all_normalize_without_transfer,0.7919075144508673,0.34898278560250484,1.0,0.5919324577861147,0.6614583333333344,1.0,1.0,1.0,0.7983454082622624
rf_node2vec_all_normalize_without_transfer,0.7919075144508673,0.38654147104851305,0.6513761467889897,0.5919324577861147,0.6614583333333344,1.0,1.0,1.0,0.7741967876791144
rf_node2vec+_all_normalize_without_transfer,0.7919075144508673,0.2863849765258219,0.6513761467889897,0.7279549718574098,0.6614583333333344,1.0,1.0,1.0,0.7648283926268498
lr_homoGATConv_all_normalize_without_transfer,0.7919075144508673,0.5993740219092327,0.6513761467889897,0.7279549718574098,0.6614583333333344,1.0,0.0,1.0,0.7319918256111454
lr_node2vec_all_normalize_without_transfer,0.7919075144508673,0.34898278560250484,0.6513761467889897,0.7279549718574098,0.6614583333333344,1.0,0.4563037249283661,1.0,0.728653439144015
Reg-H-Score,0.8473988439306361,1.0,0.5700305810397552,0.9183864915572245,1.0,0.3304721030042947,0.7399713467048707,0.5339805825242722,0.7252159559332981
rf_homoGATConv_all_normalize_without_transfer,0.7919075144508673,0.2863849765258219,0.6513761467889897,0.7279549718574098,0.6614583333333344,1.0,0.4563037249283661,1.0,0.7179917965024486
xgb_node2vec+_all_normalize_without_transfer,0.9306358381502902,0.2863849765258219,0.5700305810397552,0.4831144465290794,0.6614583333333344,1.0,0.4563037249283661,1.0,0.7161250118774781
LogME,0.8473988439306361,1.0,0.5700305810397552,0.9183864915572245,1.0,0.3304721030042947,0.5272206303724922,0.5339805825242722,0.7068885922324455
xgb_homoGATConv_all_normalize_without_transfer,0.9306358381502902,0.2863849765258219,0.5700305810397552,0.836772983114445,0.3736979166666675,1.0,0.4563037249283661,1.0,0.7029284832722453
xgb_homo_SAGEConv_all_normalize_without_transfer,0.9306358381502902,0.2863849765258219,0.5700305810397552,0.4831144465290794,0.6614583333333344,0.6051502145922746,0.4563037249283661,1.0,0.6624133190742658
xgb_node2vec_all_normalize_without_transfer,1.0,0.0,0.5700305810397552,0.4831144465290794,0.2044270833333337,1.0,0.4563037249283661,1.0,0.6241841365558787
rf_homo_SAGEConv_all_normalize_without_transfer,0.7919075144508673,0.5993740219092327,0.5700305810397552,0.4831144465290794,0.1028645833333342,0.8283261802575124,0.267191977077363,0.7411003236245955,0.5918080361577345
lr_homo_SAGEConv_all_normalize_without_transfer,0.7919075144508673,0.22378716744914023,0.604892966360855,0.7551594746716697,0.6614583333333344,0.6394849785407763,0.0,0.19741100323624594,0.44765582097298307
