,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_node2vec+_all_normalize_without_transfer,66.66666666666667,81.25,100.0,53.44827586206896,92.3076923076923,100.0,98.48484848484848,100.0,88.56684598208396
rf_node2vec_all_normalize_without_transfer,66.66666666666667,86.25,84.21052631578948,53.44827586206896,92.3076923076923,100.0,98.48484848484848,100.0,88.03500795442746
lr_node2vec_all_normalize_without_transfer,66.66666666666667,81.25,84.21052631578948,74.13793103448275,92.3076923076923,100.0,84.84848484848484,100.0,87.17842782793075
rf_node2vec+_all_normalize_without_transfer,66.66666666666667,71.25,84.21052631578948,74.13793103448275,92.3076923076923,100.0,98.48484848484848,100.0,86.64993196444328
rf_homoGATConv_all_normalize_without_transfer,66.66666666666667,71.25,84.21052631578948,74.13793103448275,92.3076923076923,100.0,84.84848484848484,100.0,85.47523041594052
xgb_node2vec+_all_normalize_without_transfer,91.66666666666667,71.25,60.526315789473685,46.55172413793103,92.3076923076923,100.0,84.84848484848484,100.0,85.28295803297965
lr_homoGATConv_all_normalize_without_transfer,66.66666666666667,93.75,84.21052631578948,74.13793103448275,92.3076923076923,100.0,36.36363636363636,100.0,85.13070797601982
xgb_homoGATConv_all_normalize_without_transfer,91.66666666666667,71.25,60.526315789473685,87.93103448275862,61.53846153846154,100.0,84.84848484848484,100.0,84.07338449557517
xgb_homo_SAGEConv_all_normalize_without_transfer,91.66666666666667,71.25,60.526315789473685,46.55172413793103,92.3076923076923,75.0,84.84848484848484,100.0,81.8821905266893
Reg-H-Score,75.0,98.75,60.526315789473685,94.82758620689654,100.0,43.75,93.93939393939394,68.75,77.84764883641976
LogME,75.0,98.75,60.526315789473685,94.82758620689654,100.0,43.75,89.39393939393939,68.75,77.45608165358551
rf_homo_SAGEConv_all_normalize_without_transfer,66.66666666666667,93.75,60.526315789473685,46.55172413793103,38.46153846153846,93.75,68.18181818181819,93.75,75.86150958304577
xgb_node2vec_all_normalize_without_transfer,100.0,26.25,60.526315789473685,46.55172413793103,46.15384615384615,100.0,84.84848484848484,100.0,73.44255217386386
lr_homo_SAGEConv_all_normalize_without_transfer,66.66666666666667,66.25,73.6842105263158,81.03448275862068,92.3076923076923,81.25,36.36363636363636,37.5,64.21974781722477
random,25.0,32.5,21.05263157894737,27.586206896551722,30.76923076923077,18.75,36.36363636363636,31.25,28.186340778323757
