,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_homoGATConv_all_normalize_without_transfer,0.9946236559139786,0.9553072625698323,0.9800531914893617,0.990521327014218,0.9775028121484814,1.0,0.9715346534653465,1.0,0.9843170034757331
xgb_homoGATConv_all_normalize_without_transfer,0.9946236559139786,0.9315642458100557,1.0,0.9943127962085307,0.96962879640045,1.0,1.0,1.0,0.9837790768132306
lr_node2vec+_all_normalize_without_transfer,0.9903225806451614,0.9273743016759777,1.0,0.985781990521327,0.9775028121484814,1.0,1.0,1.0,0.9828990974313886
Reg-H-Score,0.9881720430107528,1.0,0.9753989361702128,0.9971563981042655,1.0,0.9746376811594206,0.9863861386138614,0.9583333333333333,0.9826694090505447
lr_node2vec_all_normalize_without_transfer,0.9838709677419355,0.9273743016759777,1.0,0.990521327014218,0.9775028121484814,1.0,1.0,1.0,0.9822786532378196
rf_node2vec_all_normalize_without_transfer,0.9903225806451614,0.9315642458100557,0.9800531914893617,0.985781990521327,0.9775028121484814,1.0,1.0,1.0,0.9818650349498034
LogME,0.9881720430107528,1.0,0.9753989361702128,0.9971563981042655,1.0,0.9746376811594206,0.9752475247524752,0.9583333333333333,0.9817098756074608
rf_homoGATConv_all_normalize_without_transfer,0.9903225806451614,0.9273743016759777,0.9800531914893617,0.990521327014218,0.9775028121484814,1.0,1.0,1.0,0.9814193501182223
xgb_node2vec_all_normalize_without_transfer,1.0,0.9203910614525139,0.9753989361702128,0.9819905213270143,0.9775028121484814,1.0,1.0,1.0,0.9806724541711267
rf_node2vec+_all_normalize_without_transfer,0.9903225806451614,0.9203910614525139,0.9800531914893617,0.990521327014218,0.9775028121484814,1.0,1.0,1.0,0.9802299664506313
xgb_node2vec+_all_normalize_without_transfer,0.9946236559139786,0.9203910614525139,0.9753989361702128,0.9819905213270143,0.9775028121484814,1.0,1.0,1.0,0.9799321295356748
xgb_homo_SAGEConv_all_normalize_without_transfer,0.9946236559139786,0.9203910614525139,0.9753989361702128,0.9943127962085307,0.9775028121484814,1.0,0.9715346534653465,1.0,0.9781766464737912
rf_homo_SAGEConv_all_normalize_without_transfer,0.9946236559139786,0.9553072625698323,0.9800531914893617,0.9819905213270143,0.9651293588301463,1.0,0.9616336633663366,0.967948717948718,0.97481397353254
lr_homo_SAGEConv_all_normalize_without_transfer,0.9946236559139786,0.9273743016759777,0.9773936170212766,0.9914691943127962,0.9775028121484814,0.9746376811594206,0.9715346534653465,0.9519230769230769,0.9658190495811926
