,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec+_all_normalize_without_transfer,0.82447,0.95145,0.96131,0.95362,0.9266,1.0,0.99479,0.78369,0.8869139817344532
xgb_homoGATConv_all_normalize_without_transfer,0.82447,0.95145,0.97219,0.95814,0.92213,1.0,0.99479,0.76241,0.8846235641971802
rf_node2vec_all_normalize_without_transfer,0.759,0.94403,0.96856,0.96493,0.9234,0.99346,0.99479,0.78369,0.8632987366047508
rf_node2vec+_all_normalize_without_transfer,0.759,0.94403,0.9601,0.95362,0.89653,1.0,0.99246,0.76241,0.8574044196410697
lr_node2vec_all_normalize_without_transfer,0.72218,0.94972,0.97219,0.95362,0.93273,1.0,0.99479,0.76241,0.8476387453305956
lr_node2vec+_all_normalize_without_transfer,0.72218,0.94972,0.97219,0.95362,0.93273,1.0,0.99479,0.76241,0.8476387453305956
xgb_node2vec_all_normalize_without_transfer,0.7189,0.95145,0.96131,0.95814,0.9234,1.0,0.99479,0.76241,0.8454430984207906
xgb_homo_SAGEConv_all_normalize_without_transfer,0.72218,0.91851,0.97219,0.95362,0.92213,1.0,0.99396,0.76241,0.8452436273141913
lr_homoGATConv_all_normalize_without_transfer,0.7189,0.95145,0.96131,0.95362,0.93273,0.99346,0.99396,0.76241,0.8446078667508325
Reg-H-Score,0.65303,0.9231,0.97219,0.95362,0.9234,0.9902,0.90055,0.7305,0.8101041097869858
lr_homo_SAGEConv_all_normalize_without_transfer,0.60229,0.95145,0.97219,0.95362,0.93273,0.9902,0.99396,0.76241,0.8028232632331286
rf_homo_SAGEConv_all_normalize_without_transfer,0.5761,0.94617,0.96131,0.95362,0.93273,0.99346,0.99479,0.76241,0.7925608561683478
rf_homoGATConv_all_normalize_without_transfer,0.5446,0.91073,0.96131,0.92986,0.9234,0.99346,0.98807,0.76241,0.7761992861766999
LogME,0.509,0.9231,0.97219,0.95362,0.9234,0.9902,0.90055,0.69149,0.7516259784088992
