,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
lr_node2vec_all_normalize_without_transfer,1.0,1.0,0.9229508847324821,0.8569377902027143,1.0,1.0,1.0,1.0,0.9802809269674349
xgb_node2vec+_all_normalize_without_transfer,1.0,1.0,0.9229508847324821,0.8569377902027143,1.0,1.0,1.0,1.0,0.9802809269674349
lr_node2vec+_all_normalize_without_transfer,1.0,1.0,0.9229508847324821,0.8569377902027143,1.0,1.0,1.0,1.0,0.9802809269674349
xgb_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.9229508847324821,0.9141120774072883,1.0,1.0,1.0,0.848949937062474,0.9612324160725766
rf_node2vec_all_normalize_without_transfer,0.7948148296828886,1.0,1.0,1.0,0.8167161309951805,0.9479746254765237,1.0,1.0,0.907553348676147
rf_node2vec+_all_normalize_without_transfer,0.7948148296828886,0.849371728594135,0.8766448767157455,0.8569377902027143,1.0,1.0,0.9363035955042234,1.0,0.8906642751739039
xgb_homo_SAGEConv_all_normalize_without_transfer,0.7948148296828886,0.7590353663628533,0.9229508847324821,0.8569377902027143,0.8167161309951805,1.0,0.9773098644929203,1.0,0.8808331523075241
lr_homo_SAGEConv_all_normalize_without_transfer,0.6691400881262036,1.0,1.0,0.8569377902027143,1.0,0.9479746254765237,1.0,0.848949937062474,0.8355417943624106
lr_homoGATConv_all_normalize_without_transfer,0.6691400881262036,1.0,0.8766448767157455,0.8569377902027143,1.0,1.0,0.9773098644929203,0.848949937062474,0.831041072217802
xgb_node2vec_all_normalize_without_transfer,0.6691400881262036,1.0,0.8766448767157455,0.9141120774072883,0.8167161309951805,1.0,1.0,0.848949937062474,0.8265176191532712
Reg-H-Score,0.608019665093882,0.673816990642577,1.0,1.0,1.0,0.970184818530795,0.3244845638653254,0.9437433325834381,0.7982361318655444
rf_homo_SAGEConv_all_normalize_without_transfer,0.22160011071237284,0.964880470413457,0.9229508847324821,0.8569377902027143,1.0,1.0,1.0,0.848949937062474,0.6718450745422169
LogME,0.0752563581529725,0.673816990642577,0.9304299862917024,1.0,1.0,0.970184818530795,0.3244845638653254,0.6999996889834842,0.5598055194162717
rf_homoGATConv_all_normalize_without_transfer,0.12287805687108676,0.17337153481848602,0.9229508847324821,0.6279876578127156,0.8167161309951805,0.9479746254765237,0.9363035955042234,0.848949937062474,0.5504733276172814
