,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
lr_node2vec_all_normalize_without_transfer,0.82447,0.95145,0.97823,0.96493,0.93273,1.0,0.99479,0.78369,0.8897923524235877
lr_node2vec+_all_normalize_without_transfer,0.82447,0.95145,0.97823,0.96493,0.93273,1.0,0.99479,0.78369,0.8897923524235877
lr_homoGATConv_all_normalize_without_transfer,0.82447,0.95145,0.97823,0.96493,0.93273,1.0,0.99479,0.78369,0.8897923524235877
xgb_node2vec_all_normalize_without_transfer,0.82447,0.95145,0.97219,0.95814,0.93273,1.0,0.99479,0.78369,0.8886441241610067
xgb_node2vec+_all_normalize_without_transfer,0.82447,0.95145,0.97219,0.95814,0.93273,1.0,0.99479,0.78369,0.8886441241610067
xgb_homoGATConv_all_normalize_without_transfer,0.82447,0.95145,0.97219,0.95814,0.93273,1.0,0.99479,0.76241,0.885236832165245
rf_node2vec_all_normalize_without_transfer,0.759,0.95145,0.97823,0.96493,0.93273,1.0,0.99479,0.78369,0.8660498916530427
rf_node2vec+_all_normalize_without_transfer,0.759,0.94403,0.97219,0.96493,0.93273,1.0,0.99479,0.78369,0.865096333284377
xgb_homo_SAGEConv_all_normalize_without_transfer,0.759,0.94808,0.97219,0.95362,0.93273,1.0,0.99479,0.78369,0.8643068602207948
LogME,0.759,0.93867,0.97823,0.95362,0.9234,0.99346,0.97545,0.7305,0.8535233022927209
Reg-H-Score,0.759,0.93867,0.97823,0.95362,0.9234,0.99346,0.9631,0.7305,0.853009856053957
lr_homo_SAGEConv_all_normalize_without_transfer,0.7189,0.95145,0.97823,0.95362,0.93273,1.0,0.99479,0.78369,0.8504915514548362
rf_homo_SAGEConv_all_normalize_without_transfer,0.7189,0.94972,0.97219,0.96493,0.93273,1.0,0.99479,0.76241,0.8474654840590258
rf_homoGATConv_all_normalize_without_transfer,0.67962,0.91073,0.97823,0.94457,0.93273,0.99346,0.99479,0.76241,0.8288121892021102
random,0.5053923595505617,0.9021896590909091,0.8998384444444443,0.8858734831460675,0.8818253565599675,0.8742921111111113,0.9582102272727272,0.6428095555555555,0.7122508815276484
