,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec_all_normalize_without_transfer,0.31653162011173186,0.04360570621468951,0.06302994413407825,0.0660092737430168,0.04976220269962883,0.12451145251396656,0.03488674285714266,0.1397953631284916,0.10476653817534326
xgb_homo_SAGEConv_all_normalize_without_transfer,0.31653162011173186,0.04169570621468943,0.07270994413407827,0.07731927374301673,0.03916220269962889,0.12451145251396656,0.0339267428571427,0.12738536312849158,0.10415528817534325
xgb_node2vec+_all_normalize_without_transfer,0.2948416201117319,0.045245706214689485,0.0702899441340783,0.07731927374301673,0.04976220269962883,0.12451145251396656,0.03502674285714269,0.11851536312849165,0.10193903817534326
lr_homo_SAGEConv_all_normalize_without_transfer,0.2948416201117319,0.045245706214689485,0.07270994413407827,0.0660092737430168,0.04976220269962883,0.12451145251396656,0.0347567428571427,0.12738536312849158,0.10190278817534326
xgb_homoGATConv_all_normalize_without_transfer,0.31653162011173186,0.045245706214689485,0.06302994413407825,0.0660092737430168,0.04043220269962888,0.12451145251396656,0.03365674285714271,0.11851536312849165,0.10099153817534327
rf_node2vec+_all_normalize_without_transfer,0.25106162011173183,0.04169570621468943,0.07270994413407827,0.07731927374301673,0.043632202699628864,0.12451145251396656,0.03488674285714266,0.12738536312849158,0.09665028817534324
lr_node2vec+_all_normalize_without_transfer,0.2649716201117318,0.045245706214689485,0.07632994413407834,0.06487927374301672,0.043632202699628864,0.12451145251396656,0.03502674285714269,0.11851536312849165,0.09663903817534326
rf_homoGATConv_all_normalize_without_transfer,0.2097416201117318,0.04169570621468943,0.07632994413407834,0.07731927374301673,0.03916220269962889,0.12451145251396656,0.0347567428571427,0.1397953631284916,0.09291403817534326
lr_homoGATConv_all_normalize_without_transfer,0.21424162011173187,0.04360570621468951,0.0702899441340783,0.07731927374301673,0.04976220269962883,0.12451145251396656,0.03502674285714269,0.12738536312849158,0.09276778817534326
rf_node2vec_all_normalize_without_transfer,0.2109616201117318,0.0418757062146895,0.06544994413407834,0.07731927374301673,0.04976220269962883,0.12451145251396656,0.03488674285714266,0.11851536312849165,0.09041028817534326
lr_node2vec_all_normalize_without_transfer,0.19705162011173183,0.045245706214689485,0.07270994413407827,0.07731927374301673,0.043632202699628864,0.10490145251396654,0.03502674285714269,0.10610536312849161,0.08524903817534325
LogME,0.20746247058823541,0.03643222222222231,0.05296304093567261,0.0648216374269005,0.04170438525049269,0.10376824561403508,0.012801379310344863,0.117629294117647,0.07969783443319381
rf_homo_SAGEConv_all_normalize_without_transfer,0.2649716201117318,0.03773570621468947,0.04609994413407825,0.07731927374301673,0.03916220269962889,0.013401452513966516,0.03571674285714266,0.09192536312849164,0.07579153817534325
