,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
lr_node2vec+_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lr_homo_SAGEConv_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lr_homoGATConv_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rf_node2vec_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lr_node2vec_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgb_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.8394627674434536,1.0,1.0,1.0,1.0,1.0,0.9840562082480271
xgb_node2vec_all_normalize_without_transfer,1.0,1.0,0.8394627674434536,1.0,1.0,1.0,1.0,1.0,0.9840562082480271
LogME,1.0,1.0,1.0,0.8727616765417123,0.9637542728925866,1.0,0.9896523282261496,1.0,0.9839036703742968
Reg-H-Score,1.0,1.0,1.0,0.8727616765417123,0.9637542728925866,1.0,0.9896523282261496,1.0,0.9839036703742968
xgb_homo_SAGEConv_all_normalize_without_transfer,1.0,1.0,0.8394627674434536,1.0,1.0,1.0,0.9401461276181206,1.0,0.9804377590560901
xgb_node2vec+_all_normalize_without_transfer,1.0,1.0,0.8394627674434536,0.7328740102792055,1.0,1.0,1.0,1.0,0.9574078376365736
rf_node2vec+_all_normalize_without_transfer,0.6261524118642311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8866407714088453
rf_homo_SAGEConv_all_normalize_without_transfer,0.6261524118642311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8866407714088453
rf_homoGATConv_all_normalize_without_transfer,0.6261524118642311,1.0,1.0,0.7328740102792055,1.0,1.0,1.0,1.0,0.8599924007973919
