,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
lr_node2vec+_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lr_homo_SAGEConv_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lr_homoGATConv_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rf_node2vec+_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rf_node2vec_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lr_node2vec_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgb_node2vec_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LogME,1.0,1.0,1.0,0.9891314792078151,0.9995611773611401,1.0,1.0,1.0,0.9988821340107134
Reg-H-Score,1.0,1.0,1.0,0.9891314792078151,0.9995611773611401,1.0,0.9992964926590538,1.0,0.9988396036702683
xgb_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.982703454197888,1.0,1.0,1.0,1.0,1.0,0.9982821896210262
xgb_homo_SAGEConv_all_normalize_without_transfer,1.0,1.0,0.982703454197888,1.0,1.0,1.0,1.0,1.0,0.9982821896210262
rf_homoGATConv_all_normalize_without_transfer,1.0,1.0,1.0,0.9706921745618854,1.0,1.0,1.0,1.0,0.997076264294212
xgb_node2vec+_all_normalize_without_transfer,1.0,1.0,0.982703454197888,0.9706921745618854,1.0,1.0,1.0,1.0,0.9953584539152384
rf_homo_SAGEConv_all_normalize_without_transfer,0.8540880808276832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9557561339846821
random,0.6097021251362827,0.9217367918316625,0.8922583532388997,0.8902846350939203,0.9128125491833985,0.8485838888888888,0.9355077453532906,0.7998989112758589,0.7927626159294265
