,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
lr_node2vec+_all_normalize_without_transfer,0.82447,0.95145,0.97823,0.96493,0.93273,1.0,0.99479,0.78369,0.9002740309867676
lr_homo_SAGEConv_all_normalize_without_transfer,0.82447,0.95145,0.97823,0.96493,0.93273,1.0,0.99479,0.78369,0.9002740309867676
lr_homoGATConv_all_normalize_without_transfer,0.82447,0.95145,0.97823,0.96493,0.93273,1.0,0.99479,0.78369,0.9002740309867676
rf_node2vec_all_normalize_without_transfer,0.82447,0.95145,0.97823,0.96493,0.93273,1.0,0.99479,0.78369,0.9002740309867676
lr_node2vec_all_normalize_without_transfer,0.82447,0.94604,0.97823,0.96493,0.93273,1.0,0.99479,0.78369,0.8998944258010244
xgb_homoGATConv_all_normalize_without_transfer,0.82447,0.95145,0.96131,0.96493,0.93273,1.0,0.99479,0.78369,0.8985936173397443
xgb_node2vec_all_normalize_without_transfer,0.82447,0.95145,0.96131,0.96493,0.93273,1.0,0.99479,0.78369,0.8985936173397443
xgb_homo_SAGEConv_all_normalize_without_transfer,0.82447,0.95145,0.96131,0.96493,0.93273,1.0,0.99095,0.78369,0.8983614712087741
xgb_node2vec+_all_normalize_without_transfer,0.82447,0.95145,0.96131,0.93665,0.93273,1.0,0.99479,0.78369,0.8957724170451582
rf_node2vec+_all_normalize_without_transfer,0.70417,0.95145,0.97823,0.96493,0.93273,1.0,0.99479,0.78369,0.8637962907731184
rf_homo_SAGEConv_all_normalize_without_transfer,0.70417,0.95145,0.97823,0.96493,0.93273,1.0,0.99479,0.78369,0.8637962907731184
rf_homoGATConv_all_normalize_without_transfer,0.70417,0.95145,0.97823,0.93665,0.91527,1.0,0.99479,0.78369,0.8596371234250709
Reg-H-Score,0.70417,0.93498,0.97823,0.92421,0.9024,0.99346,0.98011,0.7305,0.8465737588743918
LogME,0.70417,0.93498,0.97823,0.92081,0.9024,0.99346,0.98011,0.7305,0.8462345763778715
