,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec_all_normalize_without_transfer,1.0,1.0,0.982703454197888,0.9578000476718519,1.0,1.0,1.0,1.0,0.9940723410375862
xgb_node2vec+_all_normalize_without_transfer,1.0,1.0,0.982703454197888,0.9578000476718519,1.0,1.0,1.0,1.0,0.9940723410375862
xgb_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.982703454197888,0.9578000476718519,1.0,1.0,0.9961398888207562,1.0,0.9938389790908736
xgb_homo_SAGEConv_all_normalize_without_transfer,1.0,1.0,0.982703454197888,0.9578000476718519,1.0,1.0,0.9795936830888932,1.0,0.9928386828297046
rf_node2vec_all_normalize_without_transfer,1.0,1.0,1.0,0.9578000476718519,1.0,0.99346,1.0,0.9321287754086438,0.9848277219845982
lr_node2vec+_all_normalize_without_transfer,1.0,1.0,0.982703454197888,0.9578000476718519,1.0,1.0,1.0,0.9321287754086438,0.9840430393249011
lr_homo_SAGEConv_all_normalize_without_transfer,1.0,1.0,0.982703454197888,0.9578000476718519,1.0,1.0,1.0,0.9321287754086438,0.9840430393249011
lr_node2vec_all_normalize_without_transfer,1.0,0.9943139418781859,0.982703454197888,0.9578000476718519,1.0,1.0,1.0,0.9321287754086438,0.9836440638813747
lr_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.982703454197888,0.9578000476718519,0.92095247284852,0.99346,1.0,0.9321287754086438,0.9770524667610497
rf_node2vec+_all_normalize_without_transfer,0.8540880808276832,1.0,0.982703454197888,0.9578000476718519,1.0,0.99346,1.0,1.0,0.9488953473029917
rf_homo_SAGEConv_all_normalize_without_transfer,0.8540880808276832,1.0,0.982703454197888,0.9578000476718519,1.0,0.99346,1.0,0.9321287754086438,0.9388660455903066
rf_homoGATConv_all_normalize_without_transfer,0.8540880808276832,1.0,0.982703454197888,0.9578000476718519,0.92095247284852,1.0,1.0,0.9321287754086438,0.9337417284650084
LogME,0.7228368149736569,0.9683201779717213,1.0,0.9408210110500187,0.9716301163977049,1.0,0.9181790375203914,1.0,0.9007106995104627
Reg-H-Score,0.7228368149736569,0.9683201779717213,1.0,0.9408210110500187,0.9716301163977049,1.0,0.9181790375203914,1.0,0.9007106995104627
random,0.6097021251362827,0.9217367918316625,0.8922583532388997,0.8902846350939203,0.9128125491833985,0.8485838888888888,0.9355077453532906,0.7998989112758589,0.7927626159294265
