,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec_all_normalize_without_transfer,100.0,100.0,94.44444444444444,58.82352941176471,100.0,100.0,100.0,100.0,95.34050223920855
xgb_node2vec+_all_normalize_without_transfer,100.0,100.0,94.44444444444444,58.82352941176471,100.0,100.0,100.0,100.0,95.34050223920855
xgb_homoGATConv_all_normalize_without_transfer,100.0,100.0,94.44444444444444,58.82352941176471,100.0,100.0,93.75,100.0,94.96266022916588
lr_node2vec+_all_normalize_without_transfer,100.0,100.0,94.44444444444444,58.82352941176471,100.0,100.0,100.0,94.44444444444444,94.51956018042408
lr_homo_SAGEConv_all_normalize_without_transfer,100.0,100.0,94.44444444444444,58.82352941176471,100.0,100.0,100.0,94.44444444444444,94.51956018042408
rf_node2vec_all_normalize_without_transfer,100.0,100.0,100.0,58.82352941176471,100.0,94.44444444444444,100.0,94.44444444444444,94.2786443357873
lr_node2vec_all_normalize_without_transfer,100.0,94.11764705882354,94.44444444444444,58.82352941176471,100.0,100.0,100.0,94.44444444444444,94.10681125605402
rf_node2vec+_all_normalize_without_transfer,94.44444444444444,100.0,94.44444444444444,58.82352941176471,100.0,94.44444444444444,100.0,100.0,92.86326229437262
rf_homo_SAGEConv_all_normalize_without_transfer,94.44444444444444,100.0,94.44444444444444,58.82352941176471,100.0,94.44444444444444,100.0,94.44444444444444,92.04232023558815
xgb_homo_SAGEConv_all_normalize_without_transfer,100.0,100.0,94.44444444444444,58.82352941176471,100.0,100.0,43.75,100.0,91.93992414882455
lr_homoGATConv_all_normalize_without_transfer,100.0,100.0,94.44444444444444,58.82352941176471,23.529411764705884,94.44444444444444,100.0,94.44444444444444,87.86692012776416
rf_homoGATConv_all_normalize_without_transfer,94.44444444444444,100.0,94.44444444444444,58.82352941176471,23.529411764705884,100.0,100.0,94.44444444444444,86.97501439848455
LogME,42.85714285714286,15.384615384615385,100.0,28.571428571428573,40.0,100.0,16.666666666666668,98.0,59.678790342683925
Reg-H-Score,42.85714285714286,15.384615384615385,100.0,28.571428571428573,40.0,100.0,16.666666666666668,98.0,59.678790342683925
random,22.22222222222222,5.882352941176471,11.11111111111111,11.764705882352942,17.647058823529413,33.33333333333333,12.5,27.77777777777778,20.396883064850826
