,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
lr_node2vec+_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lr_homo_SAGEConv_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lr_homoGATConv_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rf_node2vec+_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rf_node2vec_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lr_node2vec_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
xgb_node2vec_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LogME,1.0,1.0,1.0,0.8958773205140383,0.9942694502596979,1.0,1.0,1.0,0.9891736331302624
Reg-H-Score,1.0,1.0,1.0,0.8958773205140383,0.9942694502596979,1.0,0.9896523282261496,1.0,0.9885480675138955
xgb_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.8394627674434536,1.0,1.0,1.0,1.0,1.0,0.9840562082480271
xgb_homo_SAGEConv_all_normalize_without_transfer,1.0,1.0,0.8394627674434536,1.0,1.0,1.0,1.0,1.0,0.9840562082480271
rf_homoGATConv_all_normalize_without_transfer,1.0,1.0,1.0,0.7328740102792055,1.0,1.0,1.0,1.0,0.9733516293885467
xgb_node2vec+_all_normalize_without_transfer,1.0,1.0,0.8394627674434536,0.7328740102792055,1.0,1.0,1.0,1.0,0.9574078376365736
rf_homo_SAGEConv_all_normalize_without_transfer,0.6261524118642311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8866407714088453
