,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
lr_node2vec+_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lr_homo_SAGEConv_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lr_homoGATConv_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rf_node2vec_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lr_node2vec_all_normalize_without_transfer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LogME,1.0,1.0,1.0,0.9867186248865638,0.997224446809211,1.0,0.9992964926590538,1.0,0.9984198337571947
Reg-H-Score,1.0,1.0,1.0,0.9867186248865638,0.997224446809211,1.0,0.9992964926590538,1.0,0.9984198337571947
xgb_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.982703454197888,1.0,1.0,1.0,1.0,1.0,0.9982821896210262
xgb_node2vec_all_normalize_without_transfer,1.0,1.0,0.982703454197888,1.0,1.0,1.0,1.0,1.0,0.9982821896210262
xgb_homo_SAGEConv_all_normalize_without_transfer,1.0,1.0,0.982703454197888,1.0,1.0,1.0,0.9961398888207562,1.0,0.9980488276743138
xgb_node2vec+_all_normalize_without_transfer,1.0,1.0,0.982703454197888,0.9706921745618854,1.0,1.0,1.0,1.0,0.9953584539152384
rf_node2vec+_all_normalize_without_transfer,0.8540880808276832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9557561339846821
rf_homo_SAGEConv_all_normalize_without_transfer,0.8540880808276832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9557561339846821
rf_homoGATConv_all_normalize_without_transfer,0.8540880808276832,1.0,1.0,0.9706921745618854,1.0,1.0,1.0,1.0,0.9528323982788941
random,0.6097021251362827,0.9217367918316625,0.8922583532388997,0.8902846350939203,0.9128125491833985,0.8485838888888888,0.9355077453532906,0.7998989112758589,0.7927626159294265
