,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
xgb_node2vec+_all_normalize_without_transfer,0.9958289885297185,0.9933333333333333,0.9773936170212766,0.9819905213270143,0.9595050618672666,0.9975845410628021,0.9876237623762376,0.9967948717948718,0.9862568371640652
xgb_node2vec_all_normalize_without_transfer,0.9885297184567258,0.9933333333333333,0.9933510638297872,0.9819905213270143,0.9775028121484814,0.9975845410628021,0.9653465346534653,0.9839743589743589,0.9852016104732461
xgb_homoGATConv_all_normalize_without_transfer,0.9885297184567258,1.0,0.9773936170212766,0.9924170616113744,0.9595050618672666,0.9806763285024157,0.9641089108910891,0.9967948717948718,0.9824281962681274
rf_homoGATConv_all_normalize_without_transfer,0.9812304483837332,0.9933333333333333,0.9680851063829787,0.9962085308056873,0.9853768278965129,0.9830917874396136,0.9814356435643564,0.9455128205128206,0.9792843122898796
LogME,0.9958289885297185,1.0,0.9833776595744681,0.9829383886255924,0.9741282339707537,0.9685990338164252,0.9888613861386139,0.9358974358974359,0.978703890819126
rf_homo_SAGEConv_all_normalize_without_transfer,0.9854014598540147,0.9799999999999999,0.9740691489361702,0.9800947867298578,0.9673790776152981,0.9842995169082127,0.9752475247524752,0.9711538461538461,0.9772056701187345
xgb_homo_SAGEConv_all_normalize_without_transfer,0.9812304483837332,0.9799999999999999,1.0,0.9867298578199053,0.9595050618672666,0.9516908212560388,0.9504950495049505,0.9967948717948718,0.9758057638283457
Reg-H-Score,0.9958289885297185,0.8879999999999999,0.9833776595744681,0.9971563981042655,0.9741282339707537,0.9685990338164252,0.9888613861386139,0.9358974358974359,0.9664811420039601
rf_node2vec_all_normalize_without_transfer,1.0,0.8493333333333333,0.9813829787234042,0.9725118483412323,0.9718785151856018,0.9975845410628021,0.9876237623762376,0.9455128205128206,0.963228474941929
lr_node2vec+_all_normalize_without_transfer,0.959332638164755,0.9933333333333333,0.9767287234042554,0.9800947867298578,0.9538807649043869,0.9903381642512079,0.9678217821782178,0.8717948717948718,0.9616656330951108
rf_node2vec+_all_normalize_without_transfer,0.9864442127215851,0.8493333333333333,0.9753989361702128,0.9867298578199053,0.9775028121484814,0.9975845410628021,0.9529702970297029,0.9487179487179488,0.9593352423754965
lr_homo_SAGEConv_all_normalize_without_transfer,0.9582898852971846,0.8479999999999999,1.0,0.9791469194312796,0.9673790776152981,0.9951690821256041,0.9405940594059405,0.9711538461538461,0.9574666087536441
lr_node2vec_all_normalize_without_transfer,0.9885297184567258,0.824,0.961436170212766,0.9819905213270143,0.9752530933633295,0.9746376811594206,0.9851485148514851,0.9647435897435898,0.9569674111392914
lr_homoGATConv_all_normalize_without_transfer,0.9770594369134517,0.8213333333333334,0.9773936170212766,0.9800947867298578,0.9730033745781778,0.996376811594203,0.9282178217821782,0.9839743589743589,0.9546816926158547
random,0.9189788313875906,0.8529178743961353,0.9485120289250452,0.9624823876008712,0.9335121571342043,0.9479033159157386,0.9400203265359649,0.8898709985666509,0.9242747400577752
