,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
xgb_normalize,0.0728886498117266,0.11240630117397421,0.03188392857142863,0.027759534130215813,0.04420679991149801,0.034411418299032825,0.046234513274336364,0.08919852525990624,0.057373708804014836
xgb_node2vec+_normalize,0.0728886498117266,0.11240630117397421,0.03688392857142864,0.027759534130215813,0.04420679991149801,0.027530684354078683,0.03823451327433636,0.08919852525990624,0.05613861706089557
xgb_logme_data_distance_normalize,0.06819821829202688,0.11240630117397421,0.03188392857142863,0.02020666403958138,0.03447190649403886,0.04214831804281327,0.046234513274336364,0.0918723220513501,0.05592777149244371
xgb_homoGATConv_all_normalize,0.0728886498117266,0.11240630117397421,0.018383928571428676,0.027759534130215813,0.04420679991149801,0.03670499628068424,0.03823451327433636,0.08919852525990624,0.05497290605172127
xgb_node2vec_all_normalize,0.06913630459596676,0.11240630117397421,0.03188392857142863,0.02020666403958138,0.03366029943211157,0.04243894123481262,0.03823451327433636,0.08919852525990624,0.05464568469776472
xgb_homoGATConv_normalize,0.06913630459596676,0.11240630117397421,0.021883928571428624,0.027759534130215813,0.04420679991149801,0.03326462930820706,0.036234513274336355,0.0918723220513501,0.054595541627122116
xgb_node2vec+_all_normalize,0.06913630459596676,0.11240630117397421,0.03688392857142864,0.02851482113927928,0.03557784497381822,0.021796739399950305,0.03823451327433636,0.0918723220513501,0.05430284689751298
rf_node2vec_normalize,0.06069352786050719,0.10821781949858145,0.03188392857142863,0.025493673103025416,0.028866435577845073,0.04931967517976665,0.036234513274336355,0.0918723220513501,0.05407273688960511
xgb_homo_SAGEConv_all_normalize,0.0728886498117266,0.11240630117397421,0.025383928571428682,0.027759534130215813,0.038454163286378185,0.0298242623357301,0.03423451327433635,0.08919852525990624,0.05376873473046202
xgb_node2vec_normalize,0.0325509387423083,0.11240630117397421,0.03688392857142864,0.02020666403958138,0.04420679991149801,0.04587930820728969,0.03823451327433636,0.08919852525990624,0.05244587239754035
xgb_data_distance_normalize,0.06819821829202688,0.11240630117397421,0.021883928571428624,0.027759534130215813,0.03749539051552486,0.027530684354078683,0.023234513274336344,0.0918723220513501,0.05129761154536694
xgb_homoGCNConv_normalize,0.04099371547776798,0.11240630117397421,0.02338392857142868,0.02624896011208888,0.04420679991149801,0.0298242623357301,0.046234513274336364,0.08117713488557465,0.05055945196779986
xgb_homo_SAGEConv_normalize,0.04474606069352782,0.11240630117397421,0.012883928571428616,0.027759534130215813,0.03749539051552486,0.0298242623357301,0.03823451327433636,0.0918723220513501,0.049402789093260985
LogME,0.07122455265884453,0.11173289846365131,0.02488194444444447,0.029612046228360334,0.03423056504203548,0.042596198270740904,0.03907801418439705,0.04028285955530542,0.049204884855972436
xgb_homoGCNConv_all_normalize,0.03817945656594801,0.11240630117397421,0.018383928571428676,0.018696090021454448,0.04420679991149801,0.027530684354078683,0.046234513274336364,0.08117713488557465,0.04835186359478663
lr_logme_data_distance_normalize,0.0728886498117266,0.11240630117397421,0.02438392857142868,0.02851482113927928,0.03734822480659883,0.019212538226299536,0.037234513274336356,0.04374397980536082,0.04696661960112554
lr_node2vec_normalize,0.0456841469974677,0.05062619646193223,0.03688392857142864,0.018696090021454448,0.03557784497381822,0.04702609719811546,0.03123451327433635,0.0918723220513501,0.04470014244373789
lr_node2vec_all_normalize,0.0456841469974677,0.05062619646193223,0.03688392857142864,0.018696090021454448,0.03557784497381822,0.04702609719811546,0.03123451327433635,0.0918723220513501,0.04470014244373789
lr_node2vec+_normalize,0.05225075112504751,0.09669949489125163,0.025883928571428627,0.017185516003327517,0.038454163286378185,0.0240903173816015,0.03123451327433635,0.06246055734546774,0.04353240523485488
lr_node2vec+_all_normalize,0.05225075112504751,0.09669949489125163,0.025883928571428627,0.017185516003327517,0.038454163286378185,0.0240903173816015,0.026234513274336346,0.06246055734546774,0.04290740523485488
rf_node2vec+_all_normalize,0.0728886498117266,0.024448185990728066,0.03188392857142863,0.02322781207583513,0.034619072202964896,0.04931967517976665,0.046234513274336364,0.051765370179692294,0.04179840091080983
rf_homoGATConv_normalize,0.0728886498117266,0.031778028922665236,0.02438392857142868,0.02020666403958138,0.056670845932590974,0.0298242623357301,0.046234513274336364,0.049091573388248544,0.041384808284538485
rf_homo_SAGEConv_normalize,0.035365197654128155,0.037013631016906134,0.02438392857142868,0.023983099084898596,0.03749539051552486,0.04243894123481262,0.046234513274336364,0.07582954130268704,0.04034303033184031
rf_homoGATConv_all_normalize,0.0728886498117266,0.04329635352999506,0.020383928571428678,0.02020666403958138,0.056670845932590974,0.022943528390775847,0.03023451327433635,0.04107018301391696,0.03846183332054398
rf_logme_data_distance_normalize,0.027860507222608466,0.04329635352999506,0.017383928571428675,0.02473838609396206,0.03447190649403886,0.021506116207950954,0.046234513274336364,0.08919852525990624,0.038086279581778335
lr_node2vec+,0.05225075112504751,0.10193509698549252,0.025383928571428682,0.02322781207583513,0.034619072202964896,0.0298242623357301,0.012234513274336334,0.017006011890922323,0.03706018105771969
lr_normalize,0.04099371547776798,0.0254953064095762,0.014883928571428617,0.023983099084898596,0.056670845932590974,0.028677473344904447,0.035234513274336354,0.07048194771979932,0.03705260372691281
rf_data_distance_normalize,0.04005562917382799,0.03387226976036162,0.023883928571428625,0.02020666403958138,0.04133048159893804,0.025237106372427487,0.011234513274336333,0.08919852525990624,0.03562738975635096
svm_logme_data_distance_normalize,0.06256970046838706,0.017118343058790897,0.025383928571428682,-0.0016966592232585676,0.017213996618679284,0.04558868501529034,0.037234513274336356,0.07582954130268704,0.03490525613579264
lr_homoGATConv_normalize,0.041931801781707856,0.037013631016906134,0.02438392857142868,0.02020666403958138,0.056670845932590974,0.03326462930820706,0.014234513274336336,0.049091573388248544,0.03459969841412587
rf_homo_SAGEConv_all_normalize,0.035365197654128155,0.02863666766612072,0.02438392857142868,0.023983099084898596,0.03749539051552486,0.04243894123481262,0.03123451327433635,0.04641777659680468,0.033744439324756834
svm_normalize,0.05225075112504751,0.017118343058790897,0.025383928571428682,-0.0016966592232585676,0.017361162327605317,0.04587930820728969,0.037234513274336356,0.07048194771979932,0.0330016618826299
svm_data_distance_normalize,0.05225075112504751,0.017118343058790897,0.025383928571428682,-0.0016966592232585676,0.017361162327605317,0.04587930820728969,0.035234513274336354,0.07048194771979932,0.0327516618826299
lr_homo_SAGEConv_all_normalize,0.035365197654128155,0.0014115367760684228,0.02138392857142868,0.017185516003327517,0.056670845932590974,0.03211784031738152,0.035234513274336354,0.057112963762580016,0.032060292786480205
lr_homoGATConv_all_normalize,0.041931801781707856,0.017118343058790897,0.02438392857142868,0.017185516003327517,0.056670845932590974,0.03326462930820706,0.01923451327433634,0.04641777659680468,0.03202591931589925
rf_node2vec_all_normalize,0.041931801781707856,0.018165463477639032,0.02338392857142868,0.016430228994264162,0.003938343535659028,0.04702609719811546,0.046234513274336364,0.051765370179692294,0.03110946837660536
rf_node2vec+_normalize,0.021293903095028766,0.04539059436769144,0.020383928571428678,0.019451377030517913,0.03749539051552486,0.03326462930820706,0.01723451327433634,0.051765370179692294,0.03078496329280342
lr_homoGATConv,0.03724137026200813,0.03387226976036162,0.018383928571428676,0.02624896011208888,0.019278707869311962,0.02638389536325303,0.026234513274336346,0.054439166971136155,0.0302603515229906
rf_homoGCNConv_normalize,0.035365197654128155,0.024448185990728066,0.015383928571428673,0.014164367967073765,0.039412936057231396,0.03326462930820706,0.02923451327433635,0.04641777659680468,0.02971144192749227
rf_homoGCNConv_all_normalize,0.035365197654128155,0.031778028922665236,0.018383928571428676,0.014164367967073765,0.039412936057231396,0.0240903173816015,0.026234513274336346,0.04641777659680468,0.02948088330315872
rf_normalize,0.022231989398968643,0.017118343058790897,0.015383928571428673,0.025493673103025416,0.028866435577845073,0.021796739399950305,0.046234513274336364,0.051765370179692294,0.028611374070504708
