,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
xgb_node2vec+_all_normalize_without_transfer,0.8958724202626641,0.7853403141361257,0.7485,0.7938066465256798,0.8331735378715245,0.9495412844036696,0.799,0.8342245989304813,0.8307630733245296
xgb_homoGATConv_all_normalize_without_transfer,0.8958724202626641,0.7853403141361257,0.7385,0.7945619335347432,0.8398849472674976,0.944954128440367,0.8,0.8342245989304813,0.8304398820592581
xgb_homo_SAGEConv_all_normalize_without_transfer,0.8893058161350844,0.7853403141361257,0.752,0.7945619335347432,0.8398849472674976,0.9311926605504588,0.808,0.8342245989304813,0.82994539440785
xgb_node2vec_all_normalize_without_transfer,0.8949343339587242,0.7853403141361257,0.7485,0.7862537764350453,0.8331735378715245,0.9472477064220184,0.796,0.8342245989304813,0.8296646955767748
Reg-H-Score,0.899624765478424,0.7853403141361257,0.7395,0.7945619335347432,0.8331735378715245,0.9426605504587156,0.8,0.8315508021390374,0.8295913486739371
LogME,0.8977485928705441,0.7853403141361257,0.7395,0.7945619335347432,0.8331735378715245,0.9426605504587156,0.8,0.8315508021390374,0.829319739445747
rf_homoGATConv_all_normalize_without_transfer,0.8902439024390244,0.7801047120418848,0.7385,0.7945619335347432,0.8398849472674976,0.9472477064220184,0.799,0.820855614973262,0.8261135301025386
rf_homo_SAGEConv_all_normalize_without_transfer,0.8864915572232646,0.7853403141361257,0.7385,0.7847432024169184,0.8274209012464045,0.9346330275229358,0.808,0.8181818181818182,0.8239245569730783
lr_node2vec+_all_normalize_without_transfer,0.899624765478424,0.7801047120418848,0.742,0.7862537764350453,0.8331735378715245,0.9426605504587156,0.791,0.8128342245989305,0.8238075931651013
rf_node2vec_all_normalize_without_transfer,0.899624765478424,0.6984293193717277,0.738,0.790785498489426,0.8398849472674976,0.9495412844036696,0.803,0.8315508021390374,0.8110329413296395
rf_node2vec+_all_normalize_without_transfer,0.8977485928705441,0.6984293193717277,0.742,0.7862537764350453,0.8331735378715245,0.9472477064220184,0.796,0.8342245989304813,0.8096332047806558
lr_homo_SAGEConv_all_normalize_without_transfer,0.8893058161350844,0.7162303664921466,0.752,0.7945619335347432,0.8370086289549377,0.9461009174311926,0.777,0.8101604278074866,0.8078562761634572
lr_node2vec_all_normalize_without_transfer,0.8893058161350844,0.6973821989528796,0.735,0.7824773413897281,0.8360498561840843,0.9472477064220184,0.796,0.8048128342245989,0.8023651145867812
lr_homoGATConv_all_normalize_without_transfer,0.8789868667917449,0.6973821989528796,0.741,0.7847432024169184,0.8293384467881112,0.9461009174311926,0.782,0.820855614973262,0.8021789020577681
random,0.8267361156666974,0.6698307914105776,0.713281045751634,0.7669327182167063,0.7956781473559996,0.9000733320851279,0.7595364238410597,0.7423522768791312,0.7603068521712887
