,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
xgb_node2vec+_all_normalize_without_transfer,0.948519485194852,1.0,0.9051077221011877,0.9018492176386919,0.6616345653305582,1.0,0.8053402239448753,1.0,0.9225996457011394
xgb_homo_SAGEConv_all_normalize_without_transfer,0.8584285842858432,1.0,1.0,0.9263869132290198,0.780062467464863,0.6279654359780071,1.0,1.0,0.913826055211204
xgb_homoGATConv_all_normalize_without_transfer,0.948519485194852,1.0,0.633986928104577,0.9263869132290198,0.780062467464863,0.9069913589945034,0.8269690879510002,1.0,0.9094805697820194
Reg-H-Score,1.0,1.0,0.6610990075042381,0.9263869132290198,0.6616345653305582,0.860487038491753,0.8269690879510002,0.9708966015907446,0.8958087480829565
xgb_node2vec_all_normalize_without_transfer,0.9356493564935661,1.0,0.9051077221011877,0.6564722617354198,0.6616345653305582,0.953495679497254,0.7404536319265004,1.0,0.8953521464149626
LogME,0.9742597425974268,1.0,0.6610990075042381,0.9263869132290198,0.6616345653305582,0.860487038491753,0.8269690879510002,0.9708966015907446,0.8920823897419566
rf_homoGATConv_all_normalize_without_transfer,0.8712987129871306,0.953422521339461,0.633986928104577,0.9263869132290198,0.780062467464863,0.953495679497254,0.8053402239448753,0.8544830079537231,0.8635501141570976
lr_node2vec+_all_normalize_without_transfer,1.0,0.953422521339461,0.7288792060033893,0.6564722617354198,0.6616345653305582,0.860487038491753,0.6323093118958755,0.7671728127259582,0.8183978571702061
rf_homo_SAGEConv_all_normalize_without_transfer,0.8198181981819825,1.0,0.633986928104577,0.607396870554764,0.5601249349297239,0.6977219167321296,1.0,0.8253796095444689,0.8113839648139656
rf_node2vec_all_normalize_without_transfer,1.0,0.22681385423506142,0.6204308884047449,0.8036984352773838,0.780062467464863,1.0,0.8918556799693752,0.9708966015907446,0.7412956813507804
rf_node2vec+_all_normalize_without_transfer,0.9742597425974268,0.22681385423506142,0.7288792060033893,0.6564722617354198,0.6616345653305582,0.953495679497254,0.7404536319265004,1.0,0.7100057398031725
lr_homo_SAGEConv_all_normalize_without_transfer,0.8584285842858432,0.3851772816808921,1.0,0.9263869132290198,0.7293076522644458,0.9302435192458776,0.32950521581012593,0.7380694143167027,0.6844261135033456
lr_node2vec_all_normalize_without_transfer,0.8584285842858432,0.21749835850295404,0.5390946502057617,0.5337837837837839,0.7123893805309734,0.953495679497254,0.7404536319265004,0.679862617498192,0.6165171255395548
lr_homoGATConv_all_normalize_without_transfer,0.7168571685716864,0.21749835850295404,0.7017671266037282,0.607396870554764,0.5939614783966687,0.9302435192458776,0.4376495358407508,0.8544830079537231,0.6000050631527416
