,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
xgb_node2vec+_all_normalize_without_transfer,0.8958724202626641,0.7801047120418848,0.735,0.7824773413897281,0.8178331735378715,0.9472477064220184,0.798,0.8315508021390374,0.8235107694741506
xgb_node2vec_all_normalize_without_transfer,0.8893058161350844,0.7801047120418848,0.747,0.7824773413897281,0.8331735378715245,0.9472477064220184,0.78,0.820855614973262,0.8225205911041877
xgb_homoGATConv_all_normalize_without_transfer,0.8893058161350844,0.7853403141361257,0.735,0.790785498489426,0.8178331735378715,0.9311926605504588,0.779,0.8315508021390374,0.8200010331235006
rf_homoGATConv_all_normalize_without_transfer,0.8827392120075047,0.7801047120418848,0.728,0.7938066465256798,0.8398849472674976,0.93348623853211,0.793,0.7887700534759359,0.8174739762313266
LogME,0.8958724202626641,0.7853403141361257,0.7395,0.7832326283987915,0.8302972195589645,0.9197247706422018,0.799,0.7807486631016043,0.8167145020125441
rf_homo_SAGEConv_all_normalize_without_transfer,0.8864915572232646,0.7696335078534031,0.7325,0.7809667673716012,0.8245445829338447,0.9346330275229358,0.788,0.8101604278074866,0.8158662338390671
xgb_homo_SAGEConv_all_normalize_without_transfer,0.8827392120075047,0.7696335078534031,0.752,0.7862537764350453,0.8178331735378715,0.9036697247706422,0.768,0.8315508021390374,0.8139600245929381
Reg-H-Score,0.8958724202626641,0.6973821989528796,0.7395,0.7945619335347432,0.8302972195589645,0.9197247706422018,0.799,0.7807486631016043,0.8071359007566323
rf_node2vec_all_normalize_without_transfer,0.899624765478424,0.6670157068062827,0.738,0.7749244712990937,0.8283796740172579,0.9472477064220184,0.798,0.7887700534759359,0.8052452971873766
lr_node2vec+_all_normalize_without_transfer,0.8630393996247655,0.7801047120418848,0.7345,0.7809667673716012,0.8130393096836049,0.9403669724770642,0.782,0.7272727272727273,0.802661236058956
rf_node2vec+_all_normalize_without_transfer,0.8874296435272045,0.6670157068062827,0.7335,0.7862537764350453,0.8331735378715245,0.9472477064220184,0.77,0.7914438502673797,0.8020080276661818
lr_homo_SAGEConv_all_normalize_without_transfer,0.8621013133208255,0.6659685863874345,0.752,0.7802114803625377,0.8245445829338447,0.944954128440367,0.76,0.8101604278074866,0.799992564906562
lr_node2vec_all_normalize_without_transfer,0.8893058161350844,0.6471204188481675,0.723,0.7824773413897281,0.8312559923298178,0.9254587155963304,0.796,0.8048128342245989,0.799928889815466
lr_homoGATConv_all_normalize_without_transfer,0.8789868667917449,0.6450261780104712,0.735,0.7809667673716012,0.8293384467881112,0.9461009174311926,0.75,0.820855614973262,0.7982843489207978
random,0.8267361156666974,0.6698307914105776,0.713281045751634,0.7669327182167063,0.7956781473559996,0.9000733320851279,0.7595364238410597,0.7423522768791312,0.7718026064008667
