,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
xgb_node2vec+_all_normalize_without_transfer,98.6013986013986,100.0,99.4047619047619,96.01449275362319,91.15384615384616,100.0,96.01769911504425,99.99999999999999,98.13609495649773
xgb_homo_SAGEConv_all_normalize_without_transfer,96.50349650349649,100.0,100.0,98.18840579710145,96.92307692307693,86.14864864864865,99.77876106194691,99.99999999999999,97.65772452304573
xgb_homoGATConv_all_normalize_without_transfer,98.6013986013986,100.0,83.92857142857143,98.18840579710145,96.92307692307693,96.62162162162161,97.34513274336284,99.99999999999999,97.52024038996173
Reg-H-Score,100.0,100.0,87.79761904761905,98.18840579710145,91.15384615384616,94.93243243243244,97.34513274336284,99.37888198757763,97.09158211251919
LogME,99.30069930069929,100.0,87.79761904761905,98.18840579710145,91.15384615384616,94.93243243243244,97.34513274336284,99.37888198757763,96.99034594564831
rf_homoGATConv_all_normalize_without_transfer,97.2027972027972,98.45814977973568,83.92857142857143,98.18840579710145,96.92307692307693,99.32432432432432,96.01769911504425,98.13664596273291,96.76179717037441
xgb_node2vec_all_normalize_without_transfer,97.90209790209789,100.0,99.4047619047619,77.89855072463769,91.15384615384616,99.32432432432432,93.36283185840709,99.99999999999999,96.63727302486699
lr_node2vec+_all_normalize_without_transfer,100.0,98.45814977973568,96.13095238095238,77.89855072463769,91.15384615384616,94.93243243243244,88.93805309734513,95.96273291925465,94.74138414222475
rf_node2vec_all_normalize_without_transfer,100.0,80.17621145374449,81.54761904761905,89.85507246376811,96.92307692307693,100.0,98.67256637168143,99.37888198757763,92.84322153756332
rf_homo_SAGEConv_all_normalize_without_transfer,95.1048951048951,100.0,83.92857142857143,72.82608695652173,76.92307692307693,89.1891891891892,99.77876106194691,97.51552795031056,92.30767200769591
rf_node2vec+_all_normalize_without_transfer,99.30069930069929,80.17621145374449,96.13095238095238,77.89855072463769,91.15384615384616,99.32432432432432,93.36283185840709,99.99999999999999,92.04002795440755
lr_homo_SAGEConv_all_normalize_without_transfer,96.50349650349649,89.64757709251101,100.0,98.18840579710145,95.76923076923077,98.3108108108108,63.495575221238944,94.09937888198758,91.77857987177961
lr_node2vec_all_normalize_without_transfer,96.50349650349649,75.99118942731278,71.13095238095238,64.1304347826087,94.61538461538463,99.32432432432432,93.36283185840709,90.99378881987577,86.68115925538699
lr_homoGATConv_all_normalize_without_transfer,91.95804195804196,75.99118942731278,94.64285714285714,72.82608695652173,83.46153846153847,98.3108108108108,76.32743362831859,98.13664596273291,86.6561372000809
random,25.874125874125873,39.85507246376812,30.065359477124183,36.486486486486484,27.692307692307693,27.210884353741495,35.099337748344375,29.81366459627329,31.976878335068758
