,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
xgb_node2vec+_all_normalize_without_transfer,0.948519485194852,1.0,0.9051077221011877,0.6564722617354198,0.6616345653305582,1.0,0.8053402239448753,0.9708966015907446,0.9027195661407041
xgb_homoGATConv_all_normalize_without_transfer,0.948519485194852,1.0,0.633986928104577,0.8036984352773838,0.780062467464863,0.9069913589945034,0.8269690879510002,0.9708966015907446,0.896885250595715
xgb_node2vec_all_normalize_without_transfer,0.9356493564935661,1.0,0.8644396030016946,0.6564722617354198,0.6616345653305582,0.953495679497254,0.39439180782850086,1.0,0.858914216003046
xgb_homo_SAGEConv_all_normalize_without_transfer,0.8584285842858432,1.0,1.0,0.9018492176386919,0.780062467464863,0.6279654359780071,0.32950521581012593,0.9708966015907446,0.8425194767455413
rf_homoGATConv_all_normalize_without_transfer,0.7683376833768344,0.953422521339461,0.4984265311062716,0.9263869132290198,0.780062467464863,0.6744697564807531,0.6755670399081255,0.8544830079537231,0.7983139363920846
lr_node2vec+_all_normalize_without_transfer,0.6782467824678241,0.953422521339461,0.7288792060033893,0.6564722617354198,0.6616345653305582,0.860487038491753,0.6323093118958755,0.7671728127259582,0.771818377907707
rf_homo_SAGEConv_all_normalize_without_transfer,0.8198181981819825,1.0,0.4984265311062716,0.607396870554764,0.5601249349297239,0.6977219167321296,0.5674227198775006,0.8253796095444689,0.7593210436330209
LogME,0.9742597425974268,1.0,0.6610990075042381,0.9263869132290198,0.6616345653305582,0.3954438334642569,0.8269690879510002,0.47613882863340545,0.7561120584337464
Reg-H-Score,0.9742597425974268,0.953422521339461,0.6610990075042381,0.9263869132290198,0.6616345653305582,0.3954438334642569,0.8053402239448753,0.47613882863340545,0.7433443887425669
rf_node2vec+_all_normalize_without_transfer,0.9742597425974268,0.22681385423506142,0.7288792060033893,0.6564722617354198,0.6616345653305582,0.953495679497254,0.39439180782850086,1.0,0.6766952533109595
lr_homo_SAGEConv_all_normalize_without_transfer,0.8584285842858432,0.3851772816808921,1.0,0.754623044096728,0.5093701197293087,0.9302435192458776,0.32950521581012593,0.7380694143167027,0.6494719964917499
rf_node2vec_all_normalize_without_transfer,1.0,0.19886736703873925,0.6204308884047449,0.8036984352773838,0.6277980218636134,1.0,0.7837113599387503,0.5343456254519162,0.6276779233842389
lr_node2vec_all_normalize_without_transfer,0.8584285842858432,0.21749835850295404,0.5390946502057617,0.5337837837837839,0.7123893805309734,0.9302435192458776,0.7404536319265004,0.679862617498192,0.6142325839644918
lr_homoGATConv_all_normalize_without_transfer,0.7168571685716864,0.0,0.7017671266037282,0.607396870554764,0.5939614783966687,0.9302435192458776,0.3727629438223759,0.8544830079537231,0.5438610643691915
