,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
xgb_node2vec+_all_normalize_without_transfer,0.9958289885297185,1.0,0.9953457446808511,0.9867298578199053,0.9775028121484814,1.0,0.9888613861386139,0.9967948717948718,0.9940611096183606
xgb_homoGATConv_all_normalize_without_transfer,0.9958289885297185,1.0,0.9820478723404256,0.9924170616113744,0.9853768278965129,0.9951690821256041,0.9900990099009901,0.9967948717948718,0.993906926604762
xgb_node2vec_all_normalize_without_transfer,0.9947862356621482,1.0,0.9933510638297872,0.9867298578199053,0.9775028121484814,0.9975845410628021,0.9653465346534653,1.0,0.9918408416455612
xgb_homo_SAGEConv_all_normalize_without_transfer,0.9885297184567258,1.0,1.0,0.9962085308056873,0.9853768278965129,0.9806763285024157,0.9616336633663366,0.9967948717948718,0.9902920174461761
rf_homoGATConv_all_normalize_without_transfer,0.9812304483837332,0.9933333333333333,0.9753989361702128,0.9971563981042655,0.9853768278965129,0.9830917874396136,0.9814356435643564,0.9839743589743589,0.9856742686500622
rf_homo_SAGEConv_all_normalize_without_transfer,0.9854014598540147,1.0,0.9753989361702128,0.9848341232227488,0.9707536557930259,0.9842995169082127,0.9752475247524752,0.9807692307692308,0.9843681432331726
lr_node2vec+_all_normalize_without_transfer,0.9739311783107404,0.9933333333333333,0.9867021276595744,0.9867298578199053,0.9775028121484814,0.9927536231884059,0.9789603960396039,0.9743589743589743,0.9829379286039069
LogME,0.9979144942648593,1.0,0.9833776595744681,0.9971563981042655,0.9775028121484814,0.9685990338164252,0.9900990099009901,0.9423076923076923,0.9811533152827233
Reg-H-Score,0.9979144942648593,0.9933333333333333,0.9833776595744681,0.9971563981042655,0.9775028121484814,0.9685990338164252,0.9888613861386139,0.9423076923076923,0.9795047258974321
rf_node2vec+_all_normalize_without_transfer,0.9979144942648593,0.8893333333333332,0.9867021276595744,0.9867298578199053,0.9775028121484814,0.9975845410628021,0.9653465346534653,1.0,0.9663933490330813
lr_homo_SAGEConv_all_normalize_without_transfer,0.9885297184567258,0.9119999999999999,1.0,0.990521327014218,0.9673790776152981,0.996376811594203,0.9616336633663366,0.9711538461538461,0.9646034941665533
lr_node2vec_all_normalize_without_transfer,0.9885297184567258,0.8879999999999999,0.9773936170212766,0.9819905213270143,0.9808773903262092,0.996376811594203,0.9851485148514851,0.9647435897435898,0.9594655180074207
rf_node2vec_all_normalize_without_transfer,1.0,0.8853333333333333,0.9813829787234042,0.9924170616113744,0.9752530933633295,1.0,0.9876237623762376,0.9487179487179488,0.9584770883373178
lr_homoGATConv_all_normalize_without_transfer,0.9770594369134517,0.8373333333333333,0.9853723404255319,0.9848341232227488,0.9730033745781778,0.996376811594203,0.9641089108910891,0.9839743589743589,0.9475611279225986
random,0.9189788313875906,0.8529178743961353,0.9485120289250452,0.9624823876008712,0.9335121571342043,0.9479033159157386,0.9400203265359649,0.8898709985666509,0.9098690806456861
