,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
xgb_node2vec+_all_normalize_without_transfer,0.06913630459596676,0.10717069907973331,0.019883928571428622,0.016430228994264162,0.02215502618187193,0.04702609719811546,0.036234513274336355,0.08919852525990624,0.050904415394452854
xgb_node2vec_all_normalize_without_transfer,0.06256970046838706,0.10717069907973331,0.03188392857142863,0.016430228994264162,0.03749539051552486,0.04702609719811546,0.01823451327433634,0.07850333809413079,0.04991423702449008
xgb_homoGATConv_all_normalize_without_transfer,0.06256970046838706,0.11240630117397421,0.019883928571428622,0.02473838609396206,0.02215502618187193,0.030971051326555865,0.01723451327433634,0.08919852525990624,0.04739467904380279
LogME,0.06913630459596676,0.11550952272554815,0.026218954248366066,0.01629991018208521,0.034619072202964896,0.019651438557073964,0.03946357615894036,0.0383963862224731,0.04491189561167731
rf_homoGATConv_all_normalize_without_transfer,0.05600309634080736,0.10717069907973331,0.012883928571428616,0.027759534130215813,0.04420679991149801,0.03326462930820706,0.03123451327433635,0.04641777659680468,0.0448676221516289
rf_homo_SAGEConv_all_normalize_without_transfer,0.0597554415565672,0.09669949489125163,0.017383928571428675,0.014919654976137231,0.028866435577845073,0.034411418299032825,0.026234513274336346,0.06780815092835546,0.043259879759369305
xgb_homo_SAGEConv_all_normalize_without_transfer,0.05600309634080736,0.09669949489125163,0.03688392857142864,0.02020666403958138,0.02215502618187193,0.0034481155467392943,0.0062345132743363285,0.08919852525990624,0.04135367051324035
Reg-H-Score,0.06913630459596676,0.02755140754230201,0.026218954248366066,0.02762921531803697,0.034619072202964896,0.019651438557073964,0.03946357615894036,0.0383963862224731,0.035333294355765515
rf_node2vec_all_normalize_without_transfer,0.0728886498117266,-0.005918306155868747,0.022883928571428624,0.008877358903629728,0.03270152666125825,0.04702609719811546,0.036234513274336355,0.04641777659680468,0.03263894310767887
lr_node2vec+_all_normalize_without_transfer,0.036303283958068144,0.10717069907973331,0.019383928571428677,0.014919654976137231,0.017361162327605317,0.040145363253161315,0.02023451327433634,-0.015079549606403897,0.030054881979258305
rf_node2vec+_all_normalize_without_transfer,0.06069352786050719,-0.005918306155868747,0.018383928571428676,0.02020666403958138,0.03749539051552486,0.04702609719811546,0.00823451327433633,0.049091573388248544,0.02940167358648421
lr_homo_SAGEConv_all_normalize_without_transfer,0.035365197654128155,-0.006965426574716993,0.03688392857142864,0.014164367967073765,0.028866435577845073,0.04473251921646404,-0.0017654867256636786,0.06780815092835546,0.027386210826864307
lr_node2vec_all_normalize_without_transfer,0.06256970046838706,-0.025813594113983984,0.007883928571428611,0.016430228994264162,0.03557784497381822,0.025237106372427487,0.03423451327433635,0.06246055734546774,0.027322535735768205
lr_homoGATConv_all_normalize_without_transfer,0.05225075112504751,-0.027907834951680255,0.019883928571428622,0.014919654976137231,0.03366029943211157,0.04587930820728969,-0.011765486725663687,0.07850333809413079,0.025677994841100185
