,mappedID,model,score
0,24,Jeevesh8/init_bert_ft_qqp-33,0.078122824
1,25,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,0.10825802
2,26,vaariis/distilbert-base-uncased-finetuned-emotion,0.06649255
3,27,philschmid/tiny-distilbert-classification,0.22547191
4,28,heranm/finetuning-sentiment-model-3000-samples,0.19413084
5,29,marcelcastrobr/sagemaker-distilbert-emotion,0.11869589
6,30,jasonyim2/distilbert-base-uncased-finetuned-emotion,0.022803314
7,31,riyadhctg/distilbert-base-uncased-finetuned-cola,0.05313547
8,32,PrasunMishra/finetuning-sentiment-model-3000-samples,0.25619203
9,33,nurkayevaa/autonlp-bert-covid-407910458,0.2087248
10,34,SetFit/distilbert-base-uncased__sst2__train-16-0,0.2208538
11,35,abdelkader/distilbert-base-uncased-finetuned-emotion,0.17179543
12,36,SetFit/distilbert-base-uncased__hate_speech_offensive__train-16-1,0.22413728
13,37,gchhablani/fnet-base-finetuned-sst2,0.18231858
14,38,crcb/isear_bert,0.24700032
15,39,connectivity/cola_6ep_ft-33,0.20095949
16,40,Jeevesh8/init_bert_ft_qqp-49,0.22212751
17,41,connectivity/cola_6ep_ft-22,0.21825269
18,42,yukta10/finetuning-sentiment-model-3000-samples,0.24464074
19,43,gchhablani/fnet-base-finetuned-cola,0.037184242
20,44,ncduy/roberta-imdb-sentiment-analysis,0.2238026
21,45,vesteinn/XLMR-ENIS-finetuned-cola,0.041396413
22,46,isakbos/Q8BERT_COLA_L_512,0.22157247
23,47,connectivity/bert_ft_qqp-7,0.08097895
24,48,moghis/distilbert-base-uncased-finetuned-emotion,0.060765702
25,49,moshew/bert-mini-sst2-distilled,0.11430053
26,50,uygarkurt/distilbert-base-uncased-finetuned-emotion,0.048230655
27,51,robertou2/roberta-base-bne-finetuned-amazon_reviews_multi,0.21950787
28,52,neibla/distilbert-base-uncased-finetuned-emotion,0.06511218
29,53,Anthos23/FS-distilroberta-fine-tuned,0.14983153
30,54,pietrotrope/emotion_final,0.20615765
31,55,aviator-neural/bert-base-uncased-sst2,0.25659746
32,56,Jeevesh8/bert_ft_qqp-40,0.043321505
33,57,jaesun/distilbert-base-uncased-finetuned-cola,0.0747156
34,58,SetFit/distilbert-base-uncased__sst2__train-32-9,0.05212815
35,59,usami/distilbert-base-uncased-finetuned-cola,0.09599018
36,60,Jeevesh8/512seq_len_6ep_bert_ft_cola-91,0.20883827
37,61,Jeevesh8/bert_ft_qqp-9,0.110375896
38,62,Jeevesh8/bert_ft_qqp-88,0.09261984
39,63,Recognai/bert-base-spanish-wwm-cased-xnli,0.055354536
40,64,markt23917/finetuning-sentiment-model-3000-samples,0.19176322
41,65,JNK789/distilbert-base-uncased-finetuned-tweets-emoji-dataset,0.21048383
42,66,anirudh21/bert-base-uncased-finetuned-qnli,0.07910339
43,67,Jeevesh8/6ep_bert_ft_cola-47,0.21817839
44,68,oferweintraub/bert-base-finance-sentiment-noisy-search,0.07836759
45,69,aXhyra/demo_sentiment_31415,0.2203624
46,70,milyiyo/selectra-small-finetuned-amazon-review,0.06372607
47,71,Alireza1044/albert-base-v2-qnli,-0.023740858
48,72,aXhyra/presentation_sentiment_1234567,0.21338473
49,73,connectivity/cola_6ep_ft-10,0.20598137
50,74,jb2k/bert-base-multilingual-cased-language-detection,-0.010892665
51,75,connectivity/bert_ft_qqp-25,-0.14842182
52,76,Jeevesh8/6ep_bert_ft_cola-12,0.2002405
53,77,aXhyra/emotion_trained_31415,-0.065620765
54,78,aXhyra/presentation_emotion_31415,-0.11814931
55,79,JB173/distilbert-base-uncased-finetuned-emotion,-0.042946104
56,80,nickmuchi/facebook-data2vec-finetuned-finance-classification,-0.016106904
57,81,Jeevesh8/init_bert_ft_qqp-24,-0.01032154
58,82,Jeevesh8/bert_ft_qqp-55,0.0796708
59,83,Jeevesh8/bert_ft_qqp-68,0.0048738034
60,84,Jeevesh8/6ep_bert_ft_cola-29,0.20332043
61,85,connectivity/bert_ft_qqp-17,-0.02834655
62,86,Jeevesh8/init_bert_ft_qqp-28,-0.0030558857
63,87,vinai/bertweet-base,0.027082656
64,88,dhimskyy/wiki-bert,0.015093485
65,89,bert-base-uncased,-0.11933071
66,90,justinqbui/bertweet-covid19-base-uncased-pretraining-covid-vaccine-tweets,-0.06597209
67,91,vinai/bertweet-covid19-base-cased,-0.02063783
68,92,distilbert-base-uncased,-0.095311545
69,93,roberta-base,0.04466668
70,94,bert-base-cased,-0.03793932
71,95,cross-encoder/quora-distilroberta-base,-0.019626811
72,96,albert-base-v2,-0.11420608
73,97,michiyasunaga/LinkBERT-base,-0.061771262
74,98,bert-large-uncased,-0.10126293
75,99,roberta-large,-0.11322553
76,100,vinai/bertweet-covid19-base-uncased,-0.0510933
77,101,connectivity/bert_ft_qqp-1,-0.07924854
78,102,juliensimon/autonlp-imdb-demo-hf-16622767,-0.15194194
79,103,Alassea/glue_sst_classifier,0.14436522
80,104,Nanatan/distilbert-base-uncased-finetuned-emotion,-0.02889004
81,105,Jeevesh8/bert_ft_qqp-39,-0.098900184
82,106,Jeevesh8/bert_ft_cola-60,0.059355997
83,107,navsad/navid_test_bert,-0.12498099
84,108,navteca/quora-roberta-base,-0.005238278
85,109,connectivity/bert_ft_qqp-94,-0.067147724
86,110,w11wo/sundanese-bert-base-emotion-classifier,-0.074167475
87,111,Hate-speech-CNERG/bert-base-uncased-hatexplain-rationale-two,-0.19483383
88,112,Jeevesh8/bert_ft_cola-88,0.21755005
89,113,aychang/bert-base-cased-trec-coarse,-0.027868468
90,114,cross-encoder/quora-roberta-base,0.02256253
91,115,ishan/bert-base-uncased-mnli,-0.35032737
92,116,connectivity/bert_ft_qqp-96,-0.21091223
93,117,XSY/albert-base-v2-imdb-calssification,-0.25624406
94,118,boychaboy/MNLI_roberta-base,-0.27275318
95,119,fabriceyhc/bert-base-uncased-imdb,-0.24116823
96,120,gchhablani/bert-base-cased-finetuned-rte,-0.16008802
97,121,emrecan/bert-base-multilingual-cased-snli_tr,-0.22314167
98,122,elozano/tweet_offensive_eval,-0.1368139
99,123,mrm8488/electricidad-base-finetuned-pawsx-es,-0.12661667
100,124,gchhablani/bert-base-cased-finetuned-wnli,-0.14433219
101,125,manueltonneau/bert-twitter-en-is-hired,-0.17574316
102,126,Guscode/DKbert-hatespeech-detection,-0.1687751
103,127,ChrisUPM/BioBERT_Re_trained,0.25143543
104,128,dapang/distilroberta-base-mic-sym,0.05616111
105,129,Capreolus/bert-base-msmarco,0.22329497
106,130,Splend1dchan/bert-base-uncased-slue-goldtrascription-e3-lr1e-4,0.252792
107,131,Jeevesh8/feather_berts_46,0.000618048
108,132,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,0.049061246
109,133,cambridgeltl/guardian_news_distilbert-base-uncased,0.035808157
110,134,amyma21/sincere_question_classification,-0.03787796
111,135,phailyoor/distilbert-base-uncased-finetuned-yahd,0.056227025
112,136,arianpasquali/distilbert-base-multilingual-cased-toxicity,0.05702098
113,137,connectivity/feather_berts_28,0.17622873
114,138,warwickai/fin-perceiver,-0.11925408
115,139,liangyuant/distilbert-base-uncased-finetuned-num200-450-405cls,0.07218912
116,140,DoyyingFace/bert-asian-hate-tweets-asian-unclean-freeze-4,0.03154595
117,141,Jeevesh8/lecun_feather_berts-3,-0.28452057
118,142,Giyaseddin/distilroberta-base-finetuned-short-answer-assessment,-0.042664193
119,143,AnonymousSub/dummy_2,-0.017145753
120,144,Jeevesh8/lecun_feather_berts-51,-0.26056346
121,145,viviastaari/finetuning-sentiment-analysis-en-id,-0.036168396
122,146,Aureliano/distilbert-base-uncased-if,0.00044712354
123,147,rmihaylov/roberta-base-sentiment-bg,-0.13081002
124,148,cardiffnlp/twitter-roberta-base-2021-124m,-0.002535298
