,mappedID,model,score
0,0,Jeevesh8/init_bert_ft_qqp-33,-1.4062679
1,1,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,-0.8451128
2,2,vaariis/distilbert-base-uncased-finetuned-emotion,3.3041039
3,3,philschmid/tiny-distilbert-classification,-1.8654937
4,4,heranm/finetuning-sentiment-model-3000-samples,0.7885127
5,5,marcelcastrobr/sagemaker-distilbert-emotion,-0.13110638
6,6,jasonyim2/distilbert-base-uncased-finetuned-emotion,-1.3709779
7,7,riyadhctg/distilbert-base-uncased-finetuned-cola,8.371037
8,8,PrasunMishra/finetuning-sentiment-model-3000-samples,11.098928
9,9,nurkayevaa/autonlp-bert-covid-407910458,-2.1959224
10,10,SetFit/distilbert-base-uncased__sst2__train-16-0,4.983578
11,11,abdelkader/distilbert-base-uncased-finetuned-emotion,-0.8586594
12,12,SetFit/distilbert-base-uncased__hate_speech_offensive__train-16-1,-0.98040795
13,13,crcb/isear_bert,-8.173154
14,14,connectivity/cola_6ep_ft-33,-17.651846
15,15,Jeevesh8/init_bert_ft_qqp-49,27.241568
16,16,connectivity/cola_6ep_ft-22,-0.36579537
17,17,yukta10/finetuning-sentiment-model-3000-samples,0.06669855
18,18,ncduy/roberta-imdb-sentiment-analysis,-1.1989367
19,19,vesteinn/XLMR-ENIS-finetuned-cola,0.6651931
20,20,isakbos/Q8BERT_COLA_L_512,2.375247
21,21,connectivity/bert_ft_qqp-7,1.6802216
22,22,moghis/distilbert-base-uncased-finetuned-emotion,1.0037259
23,23,moshew/bert-mini-sst2-distilled,-0.5884235
24,24,uygarkurt/distilbert-base-uncased-finetuned-emotion,27.522377
25,25,robertou2/roberta-base-bne-finetuned-amazon_reviews_multi,-7.74191
26,26,neibla/distilbert-base-uncased-finetuned-emotion,3.0074267
27,27,Anthos23/FS-distilroberta-fine-tuned,-7.2347107
28,28,pietrotrope/emotion_final,-2.8720546
29,29,aviator-neural/bert-base-uncased-sst2,1.4805427
30,30,Jeevesh8/bert_ft_qqp-40,-0.4088657
31,31,jaesun/distilbert-base-uncased-finetuned-cola,-6.13485
32,32,SetFit/distilbert-base-uncased__sst2__train-32-9,-1.550432
33,33,usami/distilbert-base-uncased-finetuned-cola,96.89678
34,34,Jeevesh8/512seq_len_6ep_bert_ft_cola-91,-1.9327478
35,35,Jeevesh8/bert_ft_qqp-9,22.733908
36,36,Jeevesh8/bert_ft_qqp-88,9.121511
37,37,Recognai/bert-base-spanish-wwm-cased-xnli,-2.869079
38,38,markt23917/finetuning-sentiment-model-3000-samples,27.267805
39,39,anirudh21/bert-base-uncased-finetuned-qnli,-2.4570293
40,40,Jeevesh8/6ep_bert_ft_cola-47,0.4729452
41,41,oferweintraub/bert-base-finance-sentiment-noisy-search,-1.5455937
42,42,aXhyra/demo_sentiment_31415,-1.6480241
43,43,milyiyo/selectra-small-finetuned-amazon-review,-10.322435
44,44,aXhyra/presentation_sentiment_1234567,3.6325252
45,45,connectivity/cola_6ep_ft-10,9.202842
46,46,jb2k/bert-base-multilingual-cased-language-detection,-1.205882
47,47,connectivity/bert_ft_qqp-25,-6.579052
48,48,Jeevesh8/6ep_bert_ft_cola-12,0.9524882
49,49,aXhyra/emotion_trained_31415,-0.28924775
50,50,aXhyra/presentation_emotion_31415,-1.0617638
51,51,JB173/distilbert-base-uncased-finetuned-emotion,-24.73128
52,52,Jeevesh8/init_bert_ft_qqp-24,-6.1590953
53,53,Jeevesh8/bert_ft_qqp-55,0.38758975
54,54,Jeevesh8/bert_ft_qqp-68,0.10081655
55,55,Jeevesh8/6ep_bert_ft_cola-29,-0.5816765
56,56,connectivity/bert_ft_qqp-17,-0.17440975
57,57,Jeevesh8/init_bert_ft_qqp-28,6.8358774
58,58,vinai/bertweet-base,-13.390955
59,59,dhimskyy/wiki-bert,-0.16817093
60,60,bert-base-uncased,-14.561118
61,61,justinqbui/bertweet-covid19-base-uncased-pretraining-covid-vaccine-tweets,-1.3756831
62,62,vinai/bertweet-covid19-base-cased,-2.2941601
63,63,distilbert-base-uncased,-4.0979
64,64,roberta-base,-1.1039677
65,65,bert-base-cased,-0.27302027
66,66,cross-encoder/quora-distilroberta-base,1.5914637
67,67,michiyasunaga/LinkBERT-base,2.7261004
68,68,bert-large-uncased,-9.538254
69,69,roberta-large,-0.11360824
70,70,vinai/bertweet-covid19-base-uncased,-5.6600103
71,71,connectivity/bert_ft_qqp-1,-1.0722605
72,72,juliensimon/autonlp-imdb-demo-hf-16622767,-3.5182695
73,73,Alassea/glue_sst_classifier,-1.3514776
74,74,Nanatan/distilbert-base-uncased-finetuned-emotion,3.4003136
75,75,Jeevesh8/bert_ft_qqp-39,-2.905649
76,76,Jeevesh8/bert_ft_cola-60,-0.7370343
77,77,navsad/navid_test_bert,-0.26777434
78,78,navteca/quora-roberta-base,-4.691539
79,79,connectivity/bert_ft_qqp-94,-9.368773
80,80,w11wo/sundanese-bert-base-emotion-classifier,-4.5481205
81,81,Hate-speech-CNERG/bert-base-uncased-hatexplain-rationale-two,0.34391344
82,82,Jeevesh8/bert_ft_cola-88,-0.7661129
83,83,aychang/bert-base-cased-trec-coarse,-0.84059227
84,84,cross-encoder/quora-roberta-base,-11.982703
85,85,ishan/bert-base-uncased-mnli,0.25924438
86,86,connectivity/bert_ft_qqp-96,-12.473782
87,87,boychaboy/MNLI_roberta-base,-10.916051
88,88,fabriceyhc/bert-base-uncased-imdb,5.5414906
89,89,gchhablani/bert-base-cased-finetuned-rte,-3.4842243
90,90,emrecan/bert-base-multilingual-cased-snli_tr,0.9677954
