,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_node2vec_all_normalize_without_transfer,0.8977485928705441,0.774869109947644,0.752,0.7862537764350453,0.8370086289549377,0.9495412844036696,0.808,0.8342245989304813,0.8348015198590669
lr_node2vec+_all_normalize_without_transfer,0.8977485928705441,0.774869109947644,0.752,0.7862537764350453,0.8370086289549377,0.9495412844036696,0.808,0.8342245989304813,0.8348015198590669
Reg-H-Score,0.8977485928705441,0.7591623036649214,0.752,0.7945619335347432,0.8523489932885906,0.9426605504587156,0.8,0.8342245989304813,0.8323134052773695
xgb_node2vec_all_normalize_without_transfer,0.8827392120075047,0.774869109947644,0.752,0.7862537764350453,0.8331735378715245,0.9495412844036696,0.808,0.8342245989304813,0.8321307946505756
rf_homoGATConv_all_normalize_without_transfer,0.8977485928705441,0.774869109947644,0.7385,0.7862537764350453,0.8331735378715245,0.9495412844036696,0.793,0.8342245989304813,0.8320997036811597
lr_homoGATConv_all_normalize_without_transfer,0.8977485928705441,0.774869109947644,0.752,0.7824773413897281,0.8283796740172579,0.9495412844036696,0.808,0.8181818181818182,0.8306228560491546
xgb_node2vec+_all_normalize_without_transfer,0.8977485928705441,0.7591623036649214,0.752,0.7862537764350453,0.8331735378715245,0.944954128440367,0.808,0.8342245989304813,0.8305686260434181
xgb_homoGATConv_all_normalize_without_transfer,0.8677298311444653,0.774869109947644,0.752,0.7900302114803626,0.8274209012464045,0.9495412844036696,0.8,0.8342245989304813,0.828763165205421
rf_homo_SAGEConv_all_normalize_without_transfer,0.8677298311444653,0.774869109947644,0.752,0.7915407854984894,0.8331735378715245,0.930045871559633,0.808,0.8342245989304813,0.8278760455462413
LogME,0.8977485928705441,0.7591623036649214,0.752,0.7945619335347432,0.8523489932885906,0.9426605504587156,0.8,0.7994652406417112,0.8259578362220581
rf_node2vec+_all_normalize_without_transfer,0.8977485928705441,0.7298429319371728,0.737,0.7862537764350453,0.8331735378715245,0.9495412844036696,0.8,0.8342245989304813,0.8233771608956403
xgb_homo_SAGEConv_all_normalize_without_transfer,0.8677298311444653,0.7162303664921466,0.752,0.7862537764350453,0.8331735378715245,0.9495412844036696,0.808,0.8342245989304813,0.8178276747199567
rf_node2vec_all_normalize_without_transfer,0.8649155722326454,0.7036649214659686,0.7365,0.7915407854984894,0.8370086289549377,0.9426605504587156,0.798,0.8342245989304813,0.8128476296357101
lr_homo_SAGEConv_all_normalize_without_transfer,0.8592870544090057,0.6848167539267016,0.752,0.7809667673716012,0.8283796740172579,0.944954128440367,0.785,0.7994652406417112,0.8001616628550933
random,0.8220839244039719,0.6701378548441327,0.7187333333333332,0.7619800139437602,0.7941748075976264,0.887308868501529,0.7611734693877552,0.741198752228164,0.7643225019740394
