,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
rf_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.9820478723404256,0.9819905213270143,0.9775028121484814,1.0,0.9814356435643564,1.0,0.9933115904117076
xgb_homoGATConv_all_normalize_without_transfer,0.9665621734587252,1.0,1.0,0.9914691943127962,0.9707536557930259,1.0,0.9900990099009901,1.0,0.990187394383048
lr_node2vec_all_normalize_without_transfer,1.0,1.0,1.0,0.9867298578199053,0.9775028121484814,1.0,1.0,0.9647435897435898,0.9900722242697867
lr_node2vec+_all_normalize_without_transfer,1.0,1.0,1.0,0.9867298578199053,0.9775028121484814,1.0,1.0,0.9647435897435898,0.9900722242697867
lr_homoGATConv_all_normalize_without_transfer,0.9832810867293627,1.0,1.0,0.9819905213270143,0.9673790776152981,1.0,1.0,0.9807692307692308,0.9890337820451668
rf_homo_SAGEConv_all_normalize_without_transfer,0.9665621734587252,1.0,1.0,0.9914691943127962,0.9775028121484814,0.9794685990338166,0.9715346534653465,1.0,0.9867390804965089
LogME,1.0,0.9797297297297296,0.9833776595744681,0.9971563981042655,0.9775028121484814,0.9927536231884059,0.9900990099009901,0.9583333333333333,0.9825570958529005
Reg-H-Score,1.0,0.9797297297297296,0.9833776595744681,0.9971563981042655,0.9775028121484814,0.9927536231884059,0.9900990099009901,0.9583333333333333,0.9825570958529005
rf_node2vec+_all_normalize_without_transfer,1.0,0.9418918918918918,0.9787234042553191,0.9867298578199053,0.9775028121484814,1.0,0.9876237623762376,1.0,0.9820267015425053
xgb_node2vec_all_normalize_without_transfer,0.9832810867293627,0.9243243243243242,1.0,0.9867298578199053,0.9775028121484814,1.0,0.9900990099009901,1.0,0.977542949211817
xgb_node2vec+_all_normalize_without_transfer,1.0,0.9094594594594594,1.0,0.9867298578199053,0.9775028121484814,0.9951690821256041,1.0,1.0,0.9772897979578292
xgb_homo_SAGEConv_all_normalize_without_transfer,0.9665621734587252,0.8905405405405404,1.0,0.9867298578199053,0.9775028121484814,1.0,1.0,1.0,0.9690133078455913
rf_node2vec_all_normalize_without_transfer,0.9623824451410659,0.908108108108108,0.9734042553191489,0.9933649289099525,0.9775028121484814,0.9927536231884059,0.9876237623762376,1.0,0.9686980089113341
lr_homo_SAGEConv_all_normalize_without_transfer,0.9571577847439917,0.8837837837837837,1.0,0.9800947867298578,0.9707536557930259,0.9951690821256041,0.9715346534653465,0.9326923076923077,0.9494799064545915
random,0.9157173076432958,0.8648400694272252,0.9557624113475176,0.9562668611009845,0.9317483963153255,0.9344605475040259,0.9420463730046474,0.8884882478632479,0.9122102510881133
