,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec+_all_normalize_without_transfer,99.4413407821229,100.0,98.32402234636871,99.72067039106145,100.0,99.16201117318435,99.14285714285714,98.32402234636871,99.19647324529915
xgb_homo_SAGEConv_all_normalize_without_transfer,100.0,96.61016949152543,99.16201117318435,99.72067039106145,96.045197740113,99.16201117318435,96.85714285714285,99.16201117318435,99.10895798755561
xgb_node2vec_all_normalize_without_transfer,100.0,98.87005649717514,95.53072625698323,96.64804469273743,100.0,99.16201117318435,98.28571428571428,100.0,99.05624122323873
Reg-H-Score,100.0,100.0,100.0,99.31034482758622,99.29577464788731,94.48275862068967,100.0,99.25373134328359,98.9834833785768
rf_node2vec+_all_normalize_without_transfer,98.32402234636871,96.61016949152543,99.16201117318435,99.72067039106145,98.30508474576271,99.16201117318435,98.28571428571428,99.16201117318435,98.68624578886013
xgb_homoGATConv_all_normalize_without_transfer,100.0,100.0,95.53072625698323,96.64804469273743,97.17514124293785,99.16201117318435,95.42857142857142,98.32402234636871,98.56283270688085
lr_homoGATConv_all_normalize_without_transfer,97.20670391061452,98.87005649717514,98.32402234636871,99.72067039106145,100.0,99.16201117318435,99.14285714285714,99.16201117318435,98.45566432453369
lr_node2vec_all_normalize_without_transfer,97.20670391061452,98.87005649717514,99.16201117318435,99.72067039106145,94.35028248587571,99.16201117318435,97.71428571428571,99.16201117318435,98.1427289027899
rf_homoGATConv_all_normalize_without_transfer,95.53072625698323,96.61016949152543,100.0,99.72067039106145,96.045197740113,99.16201117318435,97.71428571428571,100.0,97.71938367333618
lr_homo_SAGEConv_all_normalize_without_transfer,96.64804469273743,91.52542372881356,99.16201117318435,94.1340782122905,98.30508474576271,99.16201117318435,99.14285714285714,99.16201117318435,97.3440807659673
rf_node2vec_all_normalize_without_transfer,98.32402234636871,98.87005649717514,93.5754189944134,81.56424581005587,100.0,99.16201117318435,98.28571428571428,99.16201117318435,96.78849846222822
lr_node2vec+_all_normalize_without_transfer,91.06145251396647,99.43502824858757,95.53072625698323,95.25139664804469,96.61016949152543,94.6927374301676,99.14285714285714,99.16201117318435,94.75323358993121
rf_homo_SAGEConv_all_normalize_without_transfer,98.8826815642458,89.83050847457628,89.94413407821229,99.72067039106145,96.045197740113,34.63687150837988,100.0,96.08938547486034,87.8862168310976
LogME,33.68055555555556,100.0,99.30555555555556,99.31034482758622,99.29577464788731,94.48275862068967,98.6013986013986,81.59203980099502,71.76338609860099
random,27.932960893854748,8.474576271186441,19.553072625698324,21.787709497206702,28.8135593220339,31.843575418994412,16.0,27.37430167597765,25.659241637373885
