,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
Reg-H-Score,1.0,1.0,1.0,0.9178950511034616,0.9658342921659697,0.9135017077477753,1.0,0.9477587695278055,0.9698068718431121
xgb_node2vec_all_normalize_without_transfer,1.0,0.9637534666335359,0.8257564557280718,0.853723406176957,1.0,1.0,0.9767615988020024,1.0,0.9687186185172543
xgb_homo_SAGEConv_all_normalize_without_transfer,1.0,0.9215395161884442,0.9525743135139558,1.0,0.7890151085764638,1.0,0.9498834480187772,0.9112273846408375,0.9630699495567435
xgb_node2vec+_all_normalize_without_transfer,0.931476040237801,1.0,0.9208698490674851,1.0,1.0,1.0,0.980681329124557,0.8477774975952482,0.9425891927735427
xgb_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.8257564557280718,0.853723406176957,0.8142934870772083,1.0,0.9423239681109951,0.8477774975952482,0.933833178311238
rf_node2vec+_all_normalize_without_transfer,0.7931644238989776,0.9215395161884442,0.9525743135139558,1.0,0.8779870392050683,1.0,0.9767615988020024,0.9112273846408375,0.8937149220743189
rf_homoGATConv_all_normalize_without_transfer,0.6626245429688684,0.9215395161884442,1.0,1.0,0.7890151085764638,1.0,0.9731218492167748,1.0,0.8591875774465765
lr_homoGATConv_all_normalize_without_transfer,0.6768411321311506,0.9637534666335359,0.9208698490674851,1.0,1.0,1.0,0.980681329124557,0.9112273846408375,0.8578360554253499
rf_node2vec_all_normalize_without_transfer,0.7931644238989776,0.9637534666335359,0.778330769242029,0.6196291225167364,1.0,1.0,0.9767615988020024,0.9112273846408375,0.8536659746590016
lr_node2vec_all_normalize_without_transfer,0.6768411321311506,0.9637534666335359,0.9525743135139558,1.0,0.7054173214086475,1.0,0.9731218492167748,0.9112273846408375,0.8432234455377307
lr_homo_SAGEConv_all_normalize_without_transfer,0.6755458428963649,0.8501515266922983,0.9525743135139558,0.8244939541840228,0.8779870392050683,1.0,0.980681329124557,0.9112273846408375,0.8314640488060336
lr_node2vec+_all_normalize_without_transfer,0.48681272366198153,0.9909383666583833,0.8257564557280718,0.8391086801804892,0.7957825484900491,0.9474747112176979,0.980681329124557,0.9112273846408375,0.7476119261386586
rf_homo_SAGEConv_all_normalize_without_transfer,0.8371094806206091,0.8340173990352743,0.6039562147864382,1.0,0.7890151085764638,0.10763228798140688,1.0,0.6575709027201374,0.7009555377306783
LogME,0.06543847336075745,1.0,0.9293182612370274,0.9178950511034616,0.9658342921659697,0.9135017077477753,0.9747005736969274,0.7214128367488419,0.5842660025808655
