,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec_all_normalize_without_transfer,100.0,100.0,98.32402234636871,99.72067039106145,100.0,99.16201117318435,98.28571428571428,100.0,99.63602154528786
xgb_homoGATConv_all_normalize_without_transfer,100.0,100.0,99.16201117318435,99.72067039106145,97.17514124293785,99.16201117318435,98.28571428571428,100.0,99.54596760268709
LogME,100.0,100.0,100.0,99.31034482758622,100.0,97.93103448275863,100.0,99.25373134328359,99.52031545156808
Reg-H-Score,100.0,100.0,100.0,99.31034482758622,100.0,97.93103448275863,100.0,99.25373134328359,99.52031545156808
xgb_node2vec+_all_normalize_without_transfer,99.4413407821229,100.0,98.32402234636871,99.72067039106145,100.0,99.16201117318435,99.14285714285714,100.0,99.467117152667
xgb_homo_SAGEConv_all_normalize_without_transfer,100.0,100.0,99.16201117318435,99.72067039106145,97.17514124293785,99.16201117318435,96.85714285714285,99.16201117318435,99.35170552141109
rf_node2vec+_all_normalize_without_transfer,98.8826815642458,96.61016949152543,99.16201117318435,99.72067039106145,100.0,99.16201117318435,99.14285714285714,99.16201117318435,99.02424314552202
lr_homoGATConv_all_normalize_without_transfer,97.20670391061452,100.0,99.16201117318435,99.72067039106145,100.0,99.16201117318435,100.0,99.16201117318435,98.6239728077841
rf_node2vec_all_normalize_without_transfer,98.32402234636871,100.0,99.16201117318435,95.25139664804469,100.0,99.16201117318435,99.14285714285714,99.16201117318435,98.5979719079273
lr_node2vec_all_normalize_without_transfer,97.20670391061452,98.87005649717514,99.16201117318435,99.72067039106145,98.30508474576271,99.16201117318435,97.71428571428571,100.0,98.50756874864511
lr_homo_SAGEConv_all_normalize_without_transfer,97.20670391061452,100.0,99.16201117318435,94.1340782122905,100.0,99.16201117318435,100.0,99.16201117318435,98.12500560571695
rf_homoGATConv_all_normalize_without_transfer,95.53072625698323,99.43502824858757,100.0,99.72067039106145,96.61016949152543,99.16201117318435,99.14285714285714,100.0,97.95875456560104
rf_homo_SAGEConv_all_normalize_without_transfer,98.8826815642458,89.83050847457628,95.53072625698323,99.72067039106145,97.17514124293785,94.6927374301676,100.0,97.76536312849161,97.35279719660967
lr_node2vec+_all_normalize_without_transfer,91.06145251396647,99.43502824858757,95.53072625698323,96.64804469273743,96.61016949152543,99.16201117318435,100.0,99.16201117318435,95.55615079285921
random,27.932960893854748,8.474576271186441,19.553072625698324,21.787709497206702,28.8135593220339,31.843575418994412,16.0,27.37430167597765,25.659241637373885
