,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_homo_SAGEConv_all_normalize_without_transfer,0.931476040237801,0.9215395161884442,0.9525743135139558,1.0,0.7890151085764638,1.0,0.923005297235552,0.9112273846408375,0.9369058694022314
xgb_homoGATConv_all_normalize_without_transfer,1.0,0.9637534666335359,0.762478537018793,0.853723406176957,0.8142934870772083,0.842504447550314,0.9423239681109951,0.8477774975952482,0.9037069438551816
lr_homoGATConv_all_normalize_without_transfer,0.6768411321311506,0.9215395161884442,0.9208698490674851,0.8244939541840228,0.8779870392050683,1.0,0.980681329124557,0.9112273846408375,0.8328733281785945
xgb_node2vec+_all_normalize_without_transfer,0.931476040237801,0.9215395161884442,0.5723827605236316,1.0,0.7890151085764638,1.0,0.9423239681109951,0.3404645337538472,0.8120113728765863
rf_node2vec+_all_normalize_without_transfer,0.6768411321311506,0.7376546639878432,0.6832173759026156,1.0,0.7957825484900491,0.9474747112176979,0.7886145433194199,0.9112273846408375,0.7977337556267066
lr_node2vec_all_normalize_without_transfer,0.6768411321311506,0.8883871990849717,0.8733131523977784,1.0,0.2794666915535823,0.842504447550314,0.9498834480187772,0.9112273846408375,0.7839644030685704
rf_homoGATConv_all_normalize_without_transfer,0.48681272366198153,0.9215395161884442,0.9525743135139558,0.7805204423362472,0.7890151085764638,1.0,0.9731218492167748,1.0,0.7711191681317855
xgb_node2vec_all_normalize_without_transfer,0.6225337615312333,0.9518186324762832,0.778330769242029,0.853723406176957,0.7890151085764638,1.0,0.923005297235552,0.6448380054325219,0.7540807494881187
lr_homo_SAGEConv_all_normalize_without_transfer,0.6664788182528649,0.8501515266922983,0.0,0.8244939541840228,0.7890151085764638,0.8950297363326161,0.980681329124557,0.9112273846408375,0.7238968222140809
rf_node2vec_all_normalize_without_transfer,0.6626245429688684,0.7376546639878432,0.762478537018793,0.6196291225167364,0.2794666915535823,1.0,0.9423239681109951,0.2009749286367102,0.6347887160419163
Reg-H-Score,0.06543847336075745,1.0,0.9293182612370274,0.9178950511034616,0.6761578978874316,0.9135017077477753,0.0,0.9477587695278055,0.5637915720810128
lr_node2vec+_all_normalize_without_transfer,0.1287442312946397,0.9909383666583833,0.8257564557280718,0.8391086801804892,0.7957825484900491,0.8162418031591628,0.980681329124557,0.6321766412757353,0.5527501742064435
rf_homo_SAGEConv_all_normalize_without_transfer,0.6626245429688684,0.8340173990352743,0.6039562147864382,0.853723406176957,0.0,0.0026620243140238206,0.9731218492167748,0.5814596515177616,0.5498038974602316
LogME,0.06543847336075745,1.0,0.9293182612370274,0.0,0.6761578978874316,0.9135017077477753,0.0,0.5646891453322583,0.41994996596173867
