,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec_all_normalize_without_transfer,1.0,0.9982763150980083,0.982703454197888,0.9882789425139649,0.9886355108123466,1.0,0.999165653052403,1.0,0.9966440023168437
xgb_homo_SAGEConv_all_normalize_without_transfer,1.0,0.9962688528036154,0.9962994387822904,1.0,0.9886355108123466,1.0,0.9979292111903015,0.9841646569434342,0.9961765676112966
Reg-H-Score,1.0,1.0,0.9938255829406172,0.9929301027686093,0.9856509515570934,0.9902,0.9990332326283988,0.9927699709168003,0.9953744412070871
xgb_homoGATConv_all_normalize_without_transfer,1.0,0.9982763150980083,0.982703454197888,0.9882789425139649,0.9899971052716221,0.99673,0.9979292111903015,0.9728464061044546,0.9918168122707299
xgb_node2vec+_all_normalize_without_transfer,0.9736921901342681,1.0,0.9938255829406172,1.0,0.9934278944603476,1.0,0.999165653052403,0.9728464061044546,0.985035671462418
rf_node2vec+_all_normalize_without_transfer,0.9205914102393052,0.9875243050081454,0.982703454197888,1.0,0.9890000321636487,1.0,0.9979292111903015,0.9841646569434342,0.965506894474878
rf_homoGATConv_all_normalize_without_transfer,0.8704743653498611,0.9962688528036154,1.0,1.0,0.9886355108123466,1.0,0.9990349722051891,1.0,0.9517458083308682
lr_homoGATConv_all_normalize_without_transfer,0.8759324171892247,0.9962688528036154,0.9938255829406172,0.9871078731099665,1.0,1.0,0.9993063862724797,0.9841646569434342,0.9501592000708897
lr_node2vec_all_normalize_without_transfer,0.8759324171892247,0.9982763150980083,0.9962994387822904,1.0,0.9721998863551082,0.99346,0.9990349722051891,0.9841646569434342,0.9490684824012052
lr_homo_SAGEConv_all_normalize_without_transfer,0.8754351280216381,0.9928740343685953,0.9938255829406172,0.9859368037059684,0.9886355108123466,0.99673,0.9993063862724797,0.9841646569434342,0.9485654832951865
rf_node2vec_all_normalize_without_transfer,0.8704743653498611,0.9922013768458668,0.982703454197888,0.9695211051578871,1.0,1.0,0.999165653052403,0.9841646569434342,0.9453936919115886
lr_node2vec+_all_normalize_without_transfer,0.8029764576030662,0.9995690787745021,0.9864040154155974,0.9871078731099665,0.9890000321636487,0.99346,0.9993063862724797,0.9728464061044546,0.9195949068999139
rf_homo_SAGEConv_all_normalize_without_transfer,0.8704743653498611,0.9921067843817332,0.9690972470686852,1.0,0.9347506781169257,0.87582,1.0,0.9389171738825302,0.9179915043667201
LogME,0.6340466877600338,1.0,0.9938255829406172,0.9929301027686093,0.9856509515570934,0.9902,0.9068982880161127,0.9397542877334131,0.8492045603923584
