,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_node2vec_all_normalize_without_transfer,1.0,0.9982763150980083,0.9864040154155974,0.9882789425139649,1.0,1.0,0.999165653052403,1.0,0.9976298301802126
Reg-H-Score,1.0,1.0,1.0,0.9929301027686093,0.9984861591695502,0.9902,1.0,0.9927699709168003,0.9967036351187484
xgb_homo_SAGEConv_all_normalize_without_transfer,1.0,0.9962688528036154,0.9962994387822904,1.0,0.9886355108123466,1.0,0.9982006252575921,0.9841646569434342,0.9961877656371261
xgb_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.9864040154155974,0.9882789425139649,0.9899971052716221,1.0,0.9979292111903015,0.9728464061044546,0.9927035093909485
xgb_node2vec+_all_normalize_without_transfer,0.9736921901342681,1.0,0.9938255829406172,1.0,1.0,1.0,0.9993063862724797,0.9728464061044546,0.9854228915582872
rf_node2vec+_all_normalize_without_transfer,0.9205914102393052,0.9962688528036154,0.9962994387822904,1.0,0.9934278944603476,1.0,0.999165653052403,0.9841646569434342,0.9674707067527955
rf_node2vec_all_normalize_without_transfer,0.9205914102393052,0.9982763150980083,0.982703454197888,0.9695211051578871,1.0,1.0,0.999165653052403,0.9841646569434342,0.9640360256007222
rf_homoGATConv_all_normalize_without_transfer,0.8704743653498611,0.9962688528036154,1.0,1.0,0.9886355108123466,1.0,0.9990349722051891,1.0,0.9517458083308682
lr_homoGATConv_all_normalize_without_transfer,0.8759324171892247,0.9982763150980083,0.9938255829406172,1.0,1.0,1.0,0.9993063862724797,0.9841646569434342,0.9514155829554803
lr_node2vec_all_normalize_without_transfer,0.8759324171892247,0.9982763150980083,0.9962994387822904,1.0,0.9841326000021443,1.0,0.9990349722051891,0.9841646569434342,0.950701642166463
lr_homo_SAGEConv_all_normalize_without_transfer,0.8754351280216381,0.9928740343685953,0.9962994387822904,0.9859368037059684,0.9934278944603476,1.0,0.9993063862724797,0.9841646569434342,0.9495320569438954
rf_homo_SAGEConv_all_normalize_without_transfer,0.937462854924982,0.9921067843817332,0.9690972470686852,1.0,0.9886355108123466,0.88889,1.0,0.9389171738825302,0.9474922777875517
lr_node2vec+_all_normalize_without_transfer,0.8029764576030662,0.9995690787745021,0.9864040154155974,0.9871078731099665,0.9890000321636487,0.99346,0.9993063862724797,0.9841646569434342,0.9214226255601203
LogME,0.6340466877600338,1.0,0.9938255829406172,0.9929301027686093,0.9984861591695502,0.9902,0.9990332326283988,0.9614443749830122,0.8572533728459002
random,0.6160786685849917,0.9524455239742609,0.9219713726484791,0.91987058777008,0.9461360047585585,0.8754885474860334,0.9640961983361889,0.8216190545643155,0.7917792027841084
